,index,Net Income,Depreciation,Adjustments To Net Income,Changes In Accounts Receivables,Changes In Liabilities,Changes In Inventories,Changes In Other Operating Activities,Total Cash Flow From Operating Activities,Capital Expenditure,Investments,Other Cash flows from Investing Activities,Total Cash Flows From Investing Activities,Dividends Paid,Sale Purchase of Stock,Net Borrowings,Other Cash Flows from Financing Activities,Total Cash Flows From Financing Activities,Effect Of Exchange Rate Changes,Change In Cash and Cash Equivalents,Cash And Cash Equivalents,Short Term Investments,Net Receivables,Inventory,Other Current Assets,Total Current Assets,Long Term Investments,"Property, plant and equipment",Goodwill,Intangible Assets,Other Assets,Deferred Long Term Asset Charges,Total Assets,Accounts Payable,Short/Current Long Term Debt,Other Current Liabilities,Total Current Liabilities,Long Term Debt,Other Liabilities,Deferred Long Term Liability Charges,Minority Interest,Total Liabilities,Common Stock,Retained Earnings,Treasury Stock,Capital Surplus,Other Stockholder Equity,Total stockholders' equity,Net Tangible Assets,Total Revenue,Cost of Revenue,Gross Profit,Research Development,Selling General and Administrative,Others,Total Operating Expenses,Operating Income or Loss,Total Other Income/Expenses Net,Earnings Before Interest and Taxes,Interest Expense,Income Before Tax,Income Tax Expense,Minority Interest,Net Income From Continuing Ops,Discontinued Operations,Net Income Applicable To Common Shares
83,AVGO,1692000.0,4737000.0,1084000.0,-267000.0,-97000.0,-39000.0,-583000.0,6551000.0,-1069000.0,-7000.0,-9000.0,-674000.0,-1653000.0,0.0,3742000.0,-116000.0,2230000.0,0.0,8107000.0,11204000.0,0.0,2603000.0,1447000.0,129000.0,15823000.0,0.0,2599000.0,24706000.0,10832000.0,458000.0,21000.0,54418000.0,1105000.0,117000.0,421000.0,2529000.0,17431000.0,11272000.0,0.0,2901000.0,31232000.0,20505000.0,-129000.0,-91000.0,0.0,-91000.0,20285000.0,-15253000.0,17636000.0,6593000.0,11043000.0,3292000.0,787000.0,0.0,14947000.0,2689000.0,-864000.0,2689000.0,-454000.0,1825000.0,35000.0,2901000.0,1790000.0,-6000.0,1692000.0
84,BR,326800.0,182200.0,-17700.0,-44400.0,11700.0,0.0,57300.0,515900.0,-85400.0,0.0,-6900.0,-659300.0,-152200.0,0.0,85000.0,37400.0,-311700.0,-1600.0,-456700.0,271100.0,100.0,589500.0,17200.0,111700.0,989600.0,63400.0,198100.0,1159300.0,486400.0,253000.0,2700.0,3149800.0,167200.0,0.0,277000.0,744900.0,1102100.0,299000.0,202500.0,0.0,2146000.0,1600.0,1469400.0,-1454800.0,987600.0,-55900.0,1003800.0,-641900.0,4142600.0,3109600.0,1033000.0,0.0,501400.0,0.0,3611000.0,531600.0,-43400.0,531600.0,-44700.0,488200.0,161400.0,0.0,326800.0,0.0,326800.0
85,CHRW,504893.0,79090.0,18032.0,-364181.0,144041.0,0.0,-30578.0,384001.0,-40122.0,0.0,-521.0,-107534.0,-258222.0,0.0,225000.0,0.0,-202134.0,11891.0,86224.0,333890.0,0.0,2113930.0,0.0,63116.0,2510936.0,0.0,230326.0,1275816.0,178361.0,40395.0,6870.0,4235834.0,1000305.0,0.0,108599.0,1987449.0,750000.0,72640.0,0.0,0.0,2810089.0,13954.0,3437093.0,-2469582.0,444280.0,-18460.0,1425745.0,-28432.0,14869380.0,13680857.0,1188523.0,0.0,413404.0,0.0,14094261.0,775119.0,-46656.0,775119.0,-37256.0,728463.0,223570.0,0.0,504893.0,0.0,504893.0
86,COG,100393.0,1051628.0,-180693.0,-25036.0,-2552.0,1334.0,-5320.0,898160.0,-764558.0,-57039.0,0.0,-706153.0,-78838.0,0.0,-297000.0,50.0,-210502.0,0.0,-18495.0,480047.0,0.0,272670.0,8006.0,4234.0,764957.0,86077.0,3072204.0,0.0,0.0,804106.0,0.0,4727344.0,238045.0,304000.0,37941.0,630050.0,1217891.0,355498.0,7990.0,0.0,2203439.0,47555.0,1162430.0,-428499.0,1742419.0,2077.0,2523905.0,2523905.0,1747293.0,599001.0,1148292.0,0.0,94586.0,16561.0,1783302.0,-36009.0,-192426.0,-36009.0,-82130.0,-228435.0,-328828.0,0.0,100393.0,0.0,100393.0
87,CDNS,204101.0,115524.0,203779.0,-31032.0,7627.0,5034.0,-35504.0,470740.0,-57901.0,9941.0,0.0,-191209.0,0.0,0.0,38867.0,-793.0,-70147.0,13471.0,222855.0,688087.0,4455.0,194390.0,33209.0,0.0,979988.0,2992.0,251342.0,666009.0,278835.0,239548.0,152501.0,2418714.0,4825.0,0.0,336297.0,642398.0,644369.0,142745.0,0.0,0.0,1429512.0,1829950.0,341003.0,-1181751.0,0.0,-3630.0,989202.0,44358.0,1943032.0,237390.0,1705642.0,804223.0,552742.0,0.0,1609071.0,333961.0,-18915.0,333961.0,-25664.0,315046.0,110945.0,0.0,204101.0,0.0,204101.0
88,CPB,887000.0,318000.0,87000.0,28000.0,-48000.0,46000.0,-27000.0,1291000.0,-338000.0,0.0,-30000.0,-368000.0,-420000.0,0.0,-34000.0,-97000.0,-911000.0,11000.0,23000.0,319000.0,0.0,605000.0,902000.0,74000.0,1900000.0,69000.0,2454000.0,2115000.0,1118000.0,70000.0,36000.0,7726000.0,666000.0,22000.0,176000.0,2395000.0,2492000.0,1187000.0,0.0,8000.0,6081000.0,12000.0,2385000.0,-1119000.0,359000.0,-53000.0,1637000.0,-1596000.0,7890000.0,4961000.0,2929000.0,111000.0,1122000.0,2000.0,6196000.0,1694000.0,-401000.0,1694000.0,-112000.0,1293000.0,406000.0,8000.0,887000.0,0.0,887000.0
89,COF,1982000.0,2440000.0,9389000.0,0.0,0.0,0.0,528000.0,14182000.0,-1018000.0,-309000.0,-663000.0,-15541000.0,-1045000.0,0.0,-2778000.0,6993000.0,3218000.0,0.0,1859000.0,14040000.0,0.0,0.0,153000.0,2894000.0,17852000.0,67128000.0,4033000.0,14533000.0,742000.0,261405000.0,0.0,365693000.0,243702000.0,0.0,0.0,249197000.0,59705000.0,8061000.0,0.0,0.0,316963000.0,7000.0,30700000.0,-13633000.0,27296000.0,-926000.0,44370000.0,29416000.0,19686000.0,0.0,19686000.0,0.0,11782000.0,1833000.0,13615000.0,6071000.0,-579000.0,0.0,0.0,5492000.0,3375000.0,0.0,2117000.0,-135000.0,1704000.0
90,CPRI,592000.0,208000.0,101000.0,19000.0,-21000.0,46000.0,113000.0,1062000.0,-120000.0,0.0,5000.0,-1533000.0,0.0,0.0,736000.0,-15000.0,389000.0,15000.0,-67000.0,163000.0,0.0,299000.0,661000.0,37000.0,1262000.0,0.0,583000.0,848000.0,1236000.0,130000.0,56000.0,4059000.0,294000.0,0.0,236000.0,960000.0,675000.0,402000.0,0.0,4000.0,2037000.0,0.0,4152000.0,-2965000.0,831000.0,51000.0,2018000.0,-66000.0,4719000.0,1860000.0,2859000.0,0.0,1767000.0,0.0,3835000.0,884000.0,-142000.0,884000.0,-22000.0,742000.0,150000.0,4000.0,592000.0,0.0,592000.0
91,CAH,1288000.0,717000.0,473000.0,-665000.0,564000.0,-673000.0,-520000.0,1184000.0,-387000.0,111000.0,0.0,-405000.0,-577000.0,0.0,4864000.0,33000.0,3746000.0,-2000.0,4523000.0,6879000.0,0.0,8101000.0,11301000.0,3000.0,28345000.0,0.0,1879000.0,7221000.0,1986000.0,681000.0,73000.0,40112000.0,17906000.0,1329000.0,3000.0,21221000.0,9087000.0,2858000.0,0.0,138000.0,33166000.0,2697000.0,4967000.0,-856000.0,0.0,-125000.0,6808000.0,-2399000.0,129976000.0,123432000.0,6544000.0,0.0,3775000.0,0.0,127685000.0,2291000.0,-367000.0,2291000.0,-201000.0,1924000.0,630000.0,138000.0,1294000.0,0.0,1288000.0
92,KMX,664112.0,179942.0,344524.0,19067.0,38286.0,-130131.0,-1196350.0,-80550.0,-296816.0,-5144.0,0.0,-301863.0,0.0,0.0,935757.0,-16261.0,413446.0,0.0,31033.0,44525.0,0.0,133321.0,2390694.0,492904.0,3061444.0,80900.0,2667061.0,0.0,0.0,141163.0,63256.0,17486272.0,529733.0,355433.0,98600.0,1174058.0,12262443.0,242553.0,0.0,0.0,14169423.0,89874.0,2047240.0,-54312.0,1234047.0,-54312.0,3316849.0,3316849.0,17976809.0,15226768.0,2750041.0,0.0,1617100.0,-49.0,16843819.0,1132990.0,-69382.0,1132990.0,-70745.0,1063608.0,399496.0,0.0,664112.0,0.0,664112.0
93,CCL,2606000.0,1846000.0,471000.0,6000.0,382000.0,-49000.0,60000.0,5322000.0,-2944000.0,0.0,-145000.0,-3089000.0,-1087000.0,0.0,-789000.0,-24000.0,-2452000.0,11000.0,-208000.0,395000.0,0.0,312000.0,387000.0,15000.0,1596000.0,0.0,34430000.0,2967000.0,1200000.0,585000.0,0.0,40778000.0,762000.0,1727000.0,4067000.0,8800000.0,7010000.0,752000.0,0.0,0.0,16562000.0,365000.0,23292000.0,-8131000.0,8690000.0,-1782000.0,24216000.0,20049000.0,17510000.0,10197000.0,7313000.0,0.0,2265000.0,-35000.0,14273000.0,3237000.0,-571000.0,3237000.0,-198000.0,2666000.0,60000.0,0.0,2606000.0,0.0,2606000.0
94,CAT,754000.0,2877000.0,2269000.0,-1151000.0,1478000.0,-1295000.0,774000.0,5706000.0,-2336000.0,-174000.0,89000.0,-966000.0,-1831000.0,0.0,-2383000.0,-9000.0,-3657000.0,38000.0,1121000.0,7381000.0,0.0,7376000.0,10018000.0,242000.0,36244000.0,0.0,14155000.0,6183000.0,2111000.0,3495000.0,1569000.0,76962000.0,6487000.0,6000.0,3657000.0,26931000.0,7492000.0,12418000.0,0.0,69000.0,63196000.0,5593000.0,26301000.0,-18197000.0,0.0,-1192000.0,13697000.0,5386000.0,45462000.0,33638000.0,11824000.0,1842000.0,4425000.0,-19000.0,39886000.0,5576000.0,-1478000.0,5576000.0,-531000.0,4098000.0,3339000.0,69000.0,759000.0,0.0,754000.0
95,CBOE,186800.0,25700.0,2000.0,-8400.0,19500.0,0.0,300.0,229600.0,-44400.0,-23700.0,0.0,-84400.0,-78500.0,0.0,1243900.0,-7100.0,-150200.0,8600.0,-5000.0,97300.0,0.0,130400.0,0.0,7400.0,235100.0,72900.0,60800.0,26500.0,71600.0,9800.0,3500.0,476700.0,6500.0,0.0,3100.0,89900.0,0.0,56300.0,6200.0,12600.0,146200.0,900.0,710800.0,-533000.0,139200.0,-800.0,317900.0,219800.0,703100.0,136700.0,566400.0,0.0,205500.0,4700.0,391300.0,311800.0,-5200.0,311800.0,-5700.0,306600.0,120900.0,12600.0,185700.0,0.0,184900.0
96,CBRE,697109.0,406114.0,266740.0,-540117.0,159145.0,8399.0,-213514.0,894411.0,-178042.0,-8523.0,2392.0,-302600.0,0.0,0.0,-560099.0,-38094.0,-627742.0,29338.0,-6593.0,751774.0,0.0,3434970.0,0.0,1228504.0,5630584.0,238001.0,617739.0,3254740.0,1399112.0,578220.0,98746.0,11718396.0,1550472.0,8.0,268903.0,4712944.0,2004403.0,826435.0,23000.0,60118.0,7543782.0,3395.0,3443007.0,-552414.0,1220508.0,-552414.0,4114496.0,-539356.0,18628787.0,14305099.0,4323688.0,0.0,2831369.0,0.0,17542582.0,1086205.0,85128.0,1086205.0,-136814.0,1171333.0,467757.0,60118.0,703576.0,0.0,697109.0
97,CBS,357000.0,223000.0,1108000.0,-268000.0,24000.0,-728000.0,-285000.0,887000.0,-185000.0,-100000.0,-3000.0,-547000.0,-296000.0,0.0,740000.0,-12000.0,-677000.0,0.0,-337000.0,285000.0,0.0,3697000.0,1828000.0,269000.0,6273000.0,307000.0,1246000.0,4891000.0,2666000.0,5460000.0,0.0,20843000.0,231000.0,0.0,2246000.0,3972000.0,9426000.0,5429000.0,0.0,0.0,18865000.0,1000.0,-18900000.0,-22920000.0,43797000.0,-662000.0,1978000.0,-5579000.0,13692000.0,8438000.0,5254000.0,0.0,2212000.0,-10000.0,10863000.0,2829000.0,-887000.0,2829000.0,-457000.0,1942000.0,633000.0,0.0,1309000.0,-952000.0,357000.0
98,CE,843000.0,303000.0,-523000.0,-110000.0,126000.0,-97000.0,254000.0,803000.0,-267000.0,0.0,-14000.0,-549000.0,-241000.0,0.0,443000.0,-54000.0,-351000.0,35000.0,-62000.0,557000.0,32000.0,1230000.0,900000.0,73000.0,2792000.0,976000.0,3762000.0,1003000.0,301000.0,704000.0,366000.0,9538000.0,807000.0,63000.0,166000.0,1559000.0,3315000.0,1365000.0,4000.0,412000.0,6239000.0,0.0,4920000.0,-2208000.0,175000.0,-177000.0,2887000.0,1583000.0,6140000.0,4629000.0,1511000.0,73000.0,451000.0,0.0,5173000.0,967000.0,108000.0,967000.0,-122000.0,1075000.0,213000.0,412000.0,862000.0,-13000.0,843000.0
99,CELG,2940000.0,471000.0,-336000.0,-236000.0,293000.0,-42000.0,-73000.0,5246000.0,-279000.0,-2585000.0,-27000.0,-2891000.0,0.0,0.0,1564000.0,-40000.0,-1584000.0,72000.0,843000.0,7013000.0,5029000.0,2001000.0,541000.0,161000.0,14892000.0,0.0,1070000.0,4866000.0,8436000.0,877000.0,23000.0,30141000.0,305000.0,0.0,604000.0,2987000.0,15838000.0,4395000.0,0.0,0.0,23220000.0,10000.0,13061000.0,-19956000.0,13806000.0,287000.0,6921000.0,-6381000.0,13003000.0,1294000.0,11709000.0,3274000.0,2626000.0,0.0,7523000.0,5480000.0,-1166000.0,5480000.0,-522000.0,4314000.0,1374000.0,0.0,2940000.0,0.0,2940000.0
100,CNC,828000.0,361000.0,7000.0,-50000.0,72000.0,0.0,271000.0,1489000.0,-422000.0,-794000.0,12000.0,-1254000.0,0.0,0.0,47000.0,-64000.0,-82000.0,0.0,153000.0,4072000.0,531000.0,3395000.0,0.0,705000.0,8703000.0,5313000.0,1104000.0,4749000.0,1398000.0,588000.0,0.0,21855000.0,9000000.0,4000.0,328000.0,9332000.0,4767000.0,880000.0,0.0,26000.0,14979000.0,4349000.0,2748000.0,-247000.0,4349000.0,-3000.0,6850000.0,703000.0,45810000.0,37851000.0,7959000.0,0.0,4370000.0,1968000.0,44345000.0,1465000.0,-328000.0,1465000.0,-255000.0,1134000.0,326000.0,26000.0,808000.0,0.0,828000.0
101,CNP,1792000.0,1049000.0,-1128000.0,-216000.0,136000.0,-7000.0,-263000.0,1417000.0,-1426000.0,297000.0,4000.0,-1257000.0,-461000.0,0.0,238000.0,-22000.0,-245000.0,0.0,-85000.0,260000.0,960000.0,1427000.0,397000.0,275000.0,3395000.0,2835000.0,13057000.0,867000.0,74000.0,2508000.0,0.0,22736000.0,963000.0,606000.0,1357000.0,3069000.0,8195000.0,6784000.0,2347000.0,0.0,18048000.0,4000.0,543000.0,-68000.0,4209000.0,-68000.0,4688000.0,3747000.0,9614000.0,7051000.0,2563000.0,0.0,65000.0,391000.0,8543000.0,1071000.0,-8000.0,1071000.0,-390000.0,1063000.0,-729000.0,0.0,1792000.0,0.0,1792000.0
102,CTL,1389000.0,3838000.0,-459000.0,31000.0,-123000.0,0.0,-861000.0,3878000.0,-3106000.0,0.0,-5000.0,-8871000.0,-1453000.0,0.0,6470000.0,339000.0,5356000.0,-2000.0,363000.0,551000.0,0.0,2815000.0,128000.0,406000.0,4194000.0,150000.0,26852000.0,30475000.0,12773000.0,1167000.0,0.0,75611000.0,1555000.0,443000.0,1572000.0,4857000.0,37283000.0,9980000.0,0.0,0.0,52120000.0,1069000.0,1103000.0,-1995000.0,23314000.0,-1995000.0,23491000.0,-19757000.0,17656000.0,7653000.0,10003000.0,0.0,3802000.0,0.0,15293000.0,2363000.0,-1823000.0,2363000.0,-1481000.0,540000.0,-849000.0,0.0,1389000.0,0.0,1389000.0
103,CERN,866978.0,407473.0,130428.0,-32836.0,3846.0,-972.0,-258850.0,1307675.0,-362083.0,-339974.0,0.0,-1005851.0,0.0,0.0,-75000.0,-2671.0,-110984.0,9222.0,200062.0,370923.0,434844.0,1042781.0,15749.0,0.0,2380227.0,196837.0,1603319.0,853005.0,1301912.0,134011.0,0.0,6469311.0,218996.0,0.0,311337.0,789595.0,513647.0,379238.0,0.0,0.0,1683963.0,3592.0,4938866.0,-1537481.0,1380371.0,-73382.0,4785348.0,2630431.0,5142272.0,854091.0,4288181.0,605046.0,2632088.0,0.0,4181801.0,960471.0,6658.0,960471.0,-8012.0,967129.0,100151.0,0.0,866978.0,0.0,866978.0
104,CF,358000.0,883000.0,-449000.0,-57000.0,47000.0,40000.0,0.0,1631000.0,-473000.0,39000.0,1000.0,-413000.0,-280000.0,0.0,-1148000.0,-137000.0,-1564000.0,12000.0,-334000.0,835000.0,0.0,307000.0,275000.0,48000.0,1465000.0,108000.0,9175000.0,2371000.0,129000.0,215000.0,0.0,13463000.0,99000.0,0.0,269000.0,580000.0,4692000.0,1507000.0,0.0,3105000.0,6779000.0,2000.0,2443000.0,-263000.0,1397000.0,-263000.0,3579000.0,1079000.0,4130000.0,3696000.0,434000.0,0.0,196000.0,13000.0,3905000.0,225000.0,-350000.0,225000.0,-315000.0,-125000.0,-575000.0,3105000.0,450000.0,0.0,358000.0
105,SCHW,2354000.0,269000.0,604000.0,-3354000.0,-5799000.0,0.0,5087000.0,-839000.0,-400000.0,-18619000.0,-383000.0,-20473000.0,-592000.0,0.0,16872000.0,6141000.0,22599000.0,0.0,1287000.0,14217000.0,15678000.0,38577000.0,0.0,2367000.0,70839000.0,169056000.0,1471000.0,1227000.0,108000.0,573000.0,76000.0,243274000.0,31564000.0,0.0,169656000.0,219793000.0,4692000.0,203000.0,0.0,0.0,224749000.0,15000.0,14408000.0,-3044000.0,4353000.0,-152000.0,15732000.0,14397000.0,8618000.0,231000.0,8387000.0,0.0,4200000.0,268000.0,4968000.0,3650000.0,0.0,0.0,0.0,3650000.0,1296000.0,0.0,2354000.0,0.0,2180000.0
106,CHTR,9895000.0,10588000.0,-8970000.0,-84000.0,449000.0,0.0,76000.0,11954000.0,-8681000.0,0.0,697000.0,-8098000.0,0.0,0.0,8769000.0,-1940000.0,-4770000.0,0.0,-914000.0,621000.0,0.0,1635000.0,0.0,0.0,2555000.0,497000.0,33888000.0,29554000.0,79959000.0,170000.0,0.0,146623000.0,740000.0,2045000.0,5201000.0,11090000.0,68186000.0,19816000.0,0.0,8447000.0,99092000.0,0.0,3832000.0,-1000.0,35253000.0,-1000.0,39084000.0,-70429000.0,41581000.0,18092000.0,23489000.0,0.0,8448000.0,235000.0,37128000.0,4453000.0,-3425000.0,4453000.0,-3090000.0,1028000.0,-9087000.0,8447000.0,10115000.0,0.0,9895000.0
107,CVX,9195000.0,18367000.0,-7122000.0,-915000.0,998000.0,-267000.0,-449000.0,20338000.0,-13404000.0,4000.0,-16000.0,-8320000.0,-8132000.0,0.0,-7461000.0,-78000.0,-14554000.0,65000.0,-2471000.0,4813000.0,9000.0,15331000.0,5585000.0,427000.0,28560000.0,32497000.0,177712000.0,4531000.0,0.0,10506000.0,4750000.0,253806000.0,14565000.0,0.0,1600000.0,27737000.0,33477000.0,43179000.0,1542000.0,1195000.0,104487000.0,1832000.0,174106000.0,-44662000.0,16848000.0,-3829000.0,148124000.0,143593000.0,127485000.0,68576000.0,58909000.0,0.0,23885000.0,12333000.0,123986000.0,3499000.0,5722000.0,3499000.0,-307000.0,9221000.0,-48000.0,1195000.0,9269000.0,0.0,9195000.0
108,CMG,176253.0,163348.0,60570.0,-140.0,15115.0,-5250.0,62493.0,468216.0,-216777.0,130199.0,0.0,-86578.0,0.0,0.0,0.0,-187.0,-285894.0,2056.0,97800.0,184569.0,324382.0,49806.0,19860.0,0.0,629535.0,0.0,1338366.0,21939.0,0.0,55852.0,0.0,2045692.0,82028.0,0.0,93645.0,323893.0,0.0,357354.0,0.0,0.0,681247.0,359.0,2397064.0,-2338068.0,1305090.0,-3659.0,1364445.0,1342506.0,4476412.0,3068552.0,1407860.0,0.0,372733.0,545299.0,4162273.0,314139.0,-38396.0,314139.0,0.0,275743.0,99490.0,0.0,176253.0,0.0,176253.0
109,CB,3861000.0,260000.0,183000.0,-243000.0,-253000.0,0.0,1060000.0,4503000.0,0.0,-2711000.0,289000.0,-2422000.0,-1308000.0,0.0,-496000.0,135000.0,-2319000.0,1000.0,-237000.0,728000.0,3561000.0,9334000.0,0.0,16269000.0,32421000.0,98996000.0,1300000.0,15541000.0,11580000.0,7184000.0,0.0,167022000.0,70905000.0,1013000.0,15473000.0,90536000.0,11864000.0,13450000.0,0.0,0.0,115850000.0,11121000.0,27474000.0,-1401000.0,13978000.0,543000.0,51172000.0,29118000.0,32340000.0,24795000.0,7545000.0,0.0,2949000.0,65000.0,28069000.0,4271000.0,-549000.0,4271000.0,-607000.0,3722000.0,-139000.0,0.0,3861000.0,0.0,3861000.0
110,CHD,743400.0,125400.0,-188100.0,-9700.0,30300.0,-25200.0,16600.0,681500.0,-45000.0,0.0,1600.0,-1303400.0,-190400.0,0.0,1265500.0,-18300.0,698900.0,14100.0,91100.0,278900.0,0.0,345900.0,330700.0,44700.0,1000200.0,9300.0,607700.0,1958900.0,2320500.0,118200.0,0.0,6014800.0,398900.0,0.0,5000.0,935000.0,2103400.0,758400.0,0.0,0.0,3796800.0,292800.0,3479000.0,-1818400.0,264600.0,-36400.0,2218000.0,-2061400.0,3776200.0,2046600.0,1729600.0,0.0,957700.0,0.0,3004300.0,771900.0,-79200.0,771900.0,-52600.0,692700.0,-50700.0,0.0,743400.0,0.0,743400.0
111,CI,2237000.0,250000.0,518000.0,-233000.0,696000.0,-72000.0,374000.0,4086000.0,-471000.0,-928000.0,-1703000.0,-1703000.0,0.0,0.0,98000.0,-155000.0,-2651000.0,55000.0,-213000.0,2972000.0,2121000.0,3155000.0,228000.0,820000.0,9296000.0,22731000.0,756000.0,6164000.0,3389000.0,19423000.0,39000.0,61759000.0,6487000.0,131000.0,569000.0,11009000.0,5199000.0,31791000.0,0.0,49000.0,47999000.0,74000.0,15800000.0,-5103000.0,2940000.0,-1082000.0,13711000.0,6395000.0,42043000.0,27719000.0,14324000.0,0.0,9901000.0,9214000.0,37735000.0,4308000.0,-702000.0,4308000.0,-243000.0,3606000.0,1374000.0,49000.0,2232000.0,0.0,2237000.0
112,XEC,494329.0,453565.0,237737.0,-186157.0,115021.0,0.0,-17931.0,1096564.0,-1278478.0,0.0,901.0,-1265897.0,-30532.0,0.0,-1890.0,-29312.0,-83009.0,0.0,-252342.0,400534.0,0.0,460174.0,49722.0,16687.0,935635.0,0.0,3452452.0,620232.0,0.0,34320.0,0.0,5042639.0,98386.0,0.0,240387.0,679574.0,1486920.0,307867.0,3400.0,0.0,2474361.0,954.0,-199259.0,2199.0,2764384.0,2199.0,2568278.0,1948046.0,1918249.0,529660.0,1388589.0,0.0,79996.0,85592.0,1167535.0,750714.0,-68718.0,750714.0,-51873.0,681996.0,187667.0,0.0,494329.0,0.0,485778.0
113,CINF,1045000.0,55000.0,-518000.0,77000.0,97000.0,0.0,229000.0,1052000.0,-16000.0,-533000.0,0.0,-558000.0,-319355.0,0.0,4000.0,-139000.0,-614000.0,0.0,-120000.0,657000.0,0.0,1650000.0,0.0,566000.0,2915000.0,16983000.0,185000.0,0.0,670000.0,1090000.0,0.0,21843000.0,0.0,0.0,2404000.0,2428000.0,787000.0,10345000.0,0.0,0.0,13600000.0,397000.0,5180000.0,1401000.0,1265000.0,2788000.0,8243000.0,8243000.0,5732000.0,4857000.0,875000.0,0.0,0.0,92000.0,4949000.0,783000.0,-53000.0,783000.0,-53000.0,730000.0,-315000.0,0.0,1045000.0,0.0,1045000.0
114,CTAS,842586.0,279416.0,-102860.0,-66267.0,35275.0,-67622.0,17550.0,964160.0,-271699.0,26149.0,1363.0,-135698.0,-175589.0,0.0,-600500.0,-2580.0,-864140.0,5136.0,-30542.0,138724.0,0.0,824217.0,982608.0,0.0,1977932.0,21600.0,1217730.0,2846888.0,712601.0,181463.0,0.0,6958214.0,215074.0,0.0,8148.0,775857.0,2535309.0,630522.0,0.0,0.0,3941688.0,618464.0,5837827.0,-3684976.0,245211.0,16343.0,3016526.0,-542963.0,6476632.0,3568109.0,2908523.0,0.0,1876792.0,0.0,5444901.0,1031731.0,-190730.0,1031731.0,-110175.0,841001.0,57069.0,0.0,783932.0,58654.0,830792.0
115,CSCO,9609000.0,1906000.0,1775000.0,756000.0,1994000.0,-394000.0,-1830000.0,13876000.0,-964000.0,-1751000.0,39000.0,-5993000.0,-5511000.0,0.0,5326000.0,-25000.0,-3806000.0,0.0,4077000.0,11708000.0,58784000.0,10002000.0,1616000.0,1593000.0,83703000.0,1085000.0,3322000.0,29766000.0,2539000.0,9403000.0,4239000.0,129818000.0,1547000.0,4747000.0,15149000.0,27583000.0,25725000.0,10373000.0,0.0,0.0,63681000.0,45253000.0,20838000.0,46000.0,0.0,46000.0,66137000.0,33832000.0,48005000.0,17797000.0,30208000.0,6059000.0,11167000.0,0.0,35282000.0,12723000.0,-436000.0,12723000.0,-861000.0,12287000.0,2678000.0,0.0,9609000.0,0.0,9609000.0
116,C,-6798000.0,3659000.0,31202000.0,0.0,0.0,0.0,-29799000.0,-8774000.0,-3361000.0,5997000.0,4522000.0,-38751000.0,-3797000.0,0.0,55181000.0,30416000.0,66854000.0,693000.0,20022000.0,13224000.0,361555000.0,38384000.0,144000.0,38215000.0,704312000.0,352290000.0,0.0,22256000.0,5146000.0,758461000.0,26797000.0,1842465000.0,959822000.0,53400000.0,77585000.0,1347063000.0,236709000.0,57021000.0,0.0,932000.0,1640793000.0,31000.0,138425000.0,-64977000.0,108008000.0,-34668000.0,181487000.0,154643000.0,65272000.0,0.0,65272000.0,0.0,32151000.0,10029000.0,42180000.0,23092000.0,-331000.0,0.0,0.0,22761000.0,29388000.0,932000.0,-6627000.0,-111000.0,-8048000.0
117,CFG,1652000.0,307000.0,365000.0,0.0,0.0,0.0,-621000.0,1883000.0,-253000.0,134000.0,-44000.0,-3984000.0,-336000.0,0.0,-2680000.0,5285000.0,1429000.0,0.0,-672000.0,987000.0,192000.0,6000.0,36000.0,2763000.0,4601000.0,26556000.0,685000.0,6887000.0,1031000.0,112576000.0,0.0,152336000.0,115089000.0,0.0,0.0,118070000.0,11765000.0,2231000.0,0.0,0.0,132066000.0,6000.0,4164000.0,-2928000.0,18781000.0,-820000.0,20023000.0,12303000.0,5386000.0,0.0,5386000.0,0.0,2857000.0,437000.0,3294000.0,2092000.0,-178000.0,0.0,0.0,1912000.0,260000.0,0.0,1652000.0,0.0,1638000.0
118,CTXS,-20719.0,152015.0,268191.0,-33904.0,167188.0,-2545.0,20957.0,908276.0,-80901.0,86376.0,-1568.0,-63921.0,-46799.0,0.0,737039.0,-28523.0,-694367.0,8186.0,158174.0,1115130.0,632516.0,712535.0,13912.0,2498.0,2621423.0,1002928.0,252932.0,1614494.0,141952.0,186447.0,152362.0,5820176.0,66893.0,0.0,1342507.0,1687079.0,2127474.0,1013162.0,0.0,0.0,4827715.0,306.0,3509484.0,-7400999.0,4883670.0,-10806.0,992461.0,-763985.0,2824686.0,373958.0,2450728.0,415801.0,1308177.0,0.0,2162814.0,661872.0,-111526.0,661872.0,-51609.0,550346.0,528361.0,0.0,21985.0,-42704.0,-20719.0
119,CLX,701000.0,148000.0,51000.0,-1000.0,-34000.0,-19000.0,-5000.0,868000.0,-231000.0,0.0,26000.0,-205000.0,-412000.0,0.0,-125000.0,0.0,-645000.0,-1000.0,17000.0,418000.0,0.0,565000.0,459000.0,2000.0,1514000.0,58000.0,931000.0,1196000.0,722000.0,152000.0,0.0,4573000.0,501000.0,400000.0,225000.0,1809000.0,1391000.0,831000.0,0.0,0.0,4031000.0,159000.0,2440000.0,-2985000.0,928000.0,-543000.0,542000.0,-1376000.0,5973000.0,3302000.0,2671000.0,135000.0,1409000.0,18000.0,4864000.0,1109000.0,-76000.0,1109000.0,-88000.0,1033000.0,330000.0,0.0,703000.0,-2000.0,701000.0
