,index,Net Income,Depreciation,Adjustments To Net Income,Changes In Accounts Receivables,Changes In Liabilities,Changes In Inventories,Changes In Other Operating Activities,Total Cash Flow From Operating Activities,Capital Expenditure,Investments,Other Cash flows from Investing Activities,Total Cash Flows From Investing Activities,Dividends Paid,Sale Purchase of Stock,Net Borrowings,Other Cash Flows from Financing Activities,Total Cash Flows From Financing Activities,Effect Of Exchange Rate Changes,Change In Cash and Cash Equivalents,Cash And Cash Equivalents,Short Term Investments,Net Receivables,Inventory,Other Current Assets,Total Current Assets,Long Term Investments,"Property, plant and equipment",Goodwill,Intangible Assets,Other Assets,Deferred Long Term Asset Charges,Total Assets,Accounts Payable,Short/Current Long Term Debt,Other Current Liabilities,Total Current Liabilities,Long Term Debt,Other Liabilities,Deferred Long Term Liability Charges,Minority Interest,Total Liabilities,Common Stock,Retained Earnings,Treasury Stock,Capital Surplus,Other Stockholder Equity,Total stockholders' equity,Net Tangible Assets,Total Revenue,Cost of Revenue,Gross Profit,Research Development,Selling General and Administrative,Others,Total Operating Expenses,Operating Income or Loss,Total Other Income/Expenses Net,Earnings Before Interest and Taxes,Interest Expense,Income Before Tax,Income Tax Expense,Minority Interest,Net Income From Continuing Ops,Discontinued Operations,Net Income Applicable To Common Shares
129,COP,-3615000.0,9667000.0,-1168000.0,820000.0,-524000.0,44000.0,105000.0,4403000.0,-4869000.0,-51000.0,-225000.0,-3859000.0,-1253000.0,0.0,2343000.0,-200000.0,764000.0,-66000.0,1242000.0,3610000.0,50000.0,3414000.0,1018000.0,269000.0,8609000.0,20460000.0,58331000.0,0.0,0.0,2372000.0,0.0,89772000.0,3653000.0,1089000.0,1179000.0,6909000.0,26186000.0,21451000.0,0.0,252000.0,54546000.0,18000.0,31548000.0,-43099000.0,46507000.0,-6193000.0,34974000.0,34974000.0,23745000.0,15637000.0,8108000.0,0.0,735000.0,1165000.0,28511000.0,-4766000.0,-764000.0,-4766000.0,-1245000.0,-5530000.0,-1971000.0,252000.0,-3559000.0,0.0,-3615000.0
130,ED,1245000.0,1216000.0,580000.0,-69000.0,29000.0,13000.0,356000.0,3459000.0,-5149000.0,0.0,-175000.0,-4950000.0,-763000.0,0.0,1380000.0,-25000.0,1345000.0,0.0,-146000.0,776000.0,0.0,1827000.0,339000.0,305000.0,3406000.0,1648000.0,35216000.0,428000.0,124000.0,7433000.0,0.0,48255000.0,1147000.0,39000.0,918000.0,3843000.0,14735000.0,15371000.0,7160000.0,8000.0,33949000.0,33000.0,9559000.0,-1148000.0,5854000.0,-110000.0,14298000.0,13746000.0,12075000.0,6152000.0,5923000.0,0.0,205000.0,2031000.0,9604000.0,2471000.0,-528000.0,2471000.0,-702000.0,1943000.0,698000.0,8000.0,1245000.0,0.0,1245000.0
131,STZ,1528600.0,247900.0,-69700.0,-49400.0,115900.0,-151000.0,61000.0,1696000.0,-907400.0,-17100.0,-3700.0,-1461800.0,-315100.0,0.0,1190900.0,117300.0,-134800.0,-5100.0,94300.0,177400.0,0.0,915700.0,1955100.0,123700.0,3230000.0,103100.0,3932800.0,7920500.0,3377700.0,38300.0,0.0,18602400.0,559800.0,910900.0,222900.0,2697600.0,7720700.0,1299300.0,0.0,-6400.0,11717600.0,2900.0,7310000.0,-3177500.0,2755800.0,-399800.0,6891200.0,-4407000.0,7321100.0,3782000.0,3539100.0,0.0,1284800.0,0.0,5066800.0,2254300.0,-171300.0,2254300.0,-333300.0,2083000.0,550300.0,-6400.0,1532700.0,0.0,1528600.0
132,COO,273900.0,198300.0,33600.0,1600.0,-10500.0,12200.0,9400.0,509600.0,-152600.0,0.0,0.0,-418700.0,-2900.0,0.0,-15000.0,-3900.0,-1400.0,-5100.0,84400.0,100800.0,0.0,291400.0,417700.0,49700.0,937100.0,0.0,877700.0,2164700.0,441100.0,58000.0,6100.0,4478600.0,107400.0,209200.0,131800.0,543200.0,1107400.0,132100.0,0.0,100.0,1782700.0,5200.0,2046300.0,-849700.0,1494000.0,-489600.0,2695800.0,90000.0,1966800.0,789300.0,1177500.0,65400.0,710900.0,0.0,1626400.0,340400.0,-44800.0,340400.0,-26200.0,295600.0,20700.0,100.0,274900.0,0.0,273900.0
133,CPRT,270360.0,40075.0,28620.0,-54213.0,49330.0,-2509.0,1128.0,332498.0,-173917.0,379.0,0.0,-172876.0,0.0,0.0,-6032.0,-1179.0,-448496.0,-11289.0,-300163.0,155849.0,0.0,102197.0,10388.0,212867.0,499306.0,0.0,788265.0,260198.0,40287.0,61764.0,23506.0,1649820.0,76953.0,76151.0,50753.0,278783.0,564341.0,32240.0,0.0,0.0,875364.0,22.0,491194.0,-109194.0,392434.0,-109194.0,774456.0,473971.0,1268449.0,699163.0,569286.0,0.0,162816.0,0.0,861979.0,406470.0,-10605.0,406470.0,-23606.0,395865.0,125505.0,534.0,270360.0,0.0,270360.0
134,GLW,3695000.0,1195000.0,-2456000.0,-106000.0,259000.0,-68000.0,18000.0,2537000.0,-1130000.0,101000.0,206000.0,3662000.0,-645000.0,0.0,-566000.0,-6000.0,-5322000.0,-86000.0,791000.0,5291000.0,0.0,1481000.0,1471000.0,805000.0,9048000.0,336000.0,12546000.0,1577000.0,796000.0,3596000.0,2325000.0,27899000.0,1079000.0,256000.0,313000.0,2751000.0,3651000.0,3537000.0,0.0,67000.0,9939000.0,846000.0,16880000.0,-15828000.0,13695000.0,-1676000.0,15593000.0,13220000.0,9390000.0,5627000.0,3763000.0,736000.0,1518000.0,0.0,7945000.0,1445000.0,2247000.0,1445000.0,-159000.0,3692000.0,-3000.0,67000.0,3695000.0,0.0,3597000.0
135,CTVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,COST,2350000.0,1255000.0,697000.0,0.0,-1532000.0,-25000.0,547000.0,3292000.0,-2649000.0,277000.0,27000.0,-2345000.0,-746000.0,0.0,-1022000.0,55000.0,-2419000.0,50000.0,-1422000.0,3379000.0,1350000.0,1252000.0,8969000.0,268000.0,15218000.0,0.0,17043000.0,0.0,0.0,902000.0,202000.0,33163000.0,7612000.0,1100000.0,3365000.0,15575000.0,4061000.0,1195000.0,0.0,253000.0,20831000.0,2000.0,7686000.0,-1099000.0,5490000.0,-1099000.0,12079000.0,12079000.0,118719000.0,102901000.0,15818000.0,0.0,12068000.0,0.0,115047000.0,3672000.0,-53000.0,3672000.0,-133000.0,3619000.0,1243000.0,253000.0,2376000.0,0.0,2350000.0
137,COTY,156900.0,230800.0,-65800.0,-44500.0,148200.0,27200.0,32900.0,501400.0,-150100.0,0.0,-29600.0,-1059200.0,-89000.0,0.0,1533000.0,-101200.0,592600.0,-3700.0,31100.0,372400.0,0.0,682900.0,565800.0,118100.0,1938400.0,0.0,638600.0,2212700.0,2050100.0,195800.0,15700.0,7035600.0,921400.0,142000.0,382400.0,1855200.0,3936400.0,803600.0,0.0,80200.0,6595200.0,4000.0,-37000.0,-1645200.0,2038400.0,-239700.0,360200.0,-3902600.0,4349100.0,1724500.0,2624600.0,0.0,2003000.0,0.0,3807000.0,542100.0,-403300.0,542100.0,-112900.0,138800.0,-40400.0,80200.0,179200.0,0.0,156900.0
138,CCI,357000.0,1073000.0,223000.0,-59000.0,207000.0,0.0,-28000.0,1787000.0,-874000.0,0.0,115000.0,-1316000.0,-1283000.0,0.0,-65000.0,-42000.0,-89000.0,1000.0,382000.0,567599.0,0.0,440732.0,0.0,316430.0,1324761.0,0.0,9805315.0,5757676.0,3650072.0,2137268.0,44097.0,22675092.0,188516.0,101749.0,353005.0,961355.0,12069393.0,2087229.0,0.0,0.0,15117977.0,3605.0,0.0,-3384726.0,10938236.0,-3384726.0,7557115.0,-1850633.0,3921000.0,1441000.0,2480000.0,0.0,371000.0,0.0,2921000.0,1000000.0,-626000.0,1000000.0,-515000.0,374000.0,17000.0,0.0,357000.0,0.0,324000.0
139,CSX,1714000.0,1301000.0,-43000.0,84000.0,40000.0,0.0,-78000.0,3041000.0,-2398000.0,396000.0,9000.0,-1798000.0,-680000.0,0.0,781000.0,-313000.0,-1268000.0,0.0,-25000.0,603000.0,417000.0,938000.0,407000.0,122000.0,2487000.0,1542000.0,31150000.0,63000.0,0.0,172000.0,0.0,35414000.0,806000.0,331000.0,263000.0,2040000.0,10962000.0,10718000.0,0.0,15000.0,23720000.0,928000.0,11253000.0,-502000.0,0.0,-502000.0,11679000.0,11616000.0,11069000.0,6429000.0,4640000.0,0.0,0.0,0.0,7730000.0,3339000.0,-598000.0,3339000.0,-579000.0,2741000.0,1027000.0,15000.0,1714000.0,0.0,1713000.0
140,CMI,1394000.0,527000.0,26000.0,-265000.0,188000.0,-4000.0,70000.0,1939000.0,-531000.0,-153000.0,-90000.0,-917000.0,-676000.0,0.0,179000.0,-138000.0,-1413000.0,-200000.0,-591000.0,1120000.0,260000.0,3217000.0,2675000.0,0.0,7707000.0,946000.0,3800000.0,480000.0,332000.0,1746000.0,420000.0,15011000.0,1854000.0,35000.0,801000.0,4325000.0,1568000.0,1944000.0,0.0,299000.0,7837000.0,556000.0,11040000.0,-6318000.0,1597000.0,-1829000.0,6875000.0,6063000.0,17509000.0,13051000.0,4458000.0,637000.0,2051000.0,-11000.0,15728000.0,1781000.0,149000.0,1781000.0,-69000.0,1930000.0,474000.0,299000.0,1456000.0,0.0,1394000.0
141,CVS,5317000.0,2475000.0,1020000.0,-243000.0,2189000.0,-742000.0,125000.0,10141000.0,-2224000.0,11000.0,267000.0,-2470000.0,-1840000.0,0.0,-614000.0,-70000.0,-6761000.0,2000.0,912000.0,3371000.0,87000.0,12164000.0,14760000.0,660000.0,31042000.0,0.0,10175000.0,38249000.0,13511000.0,1485000.0,0.0,94462000.0,7946000.0,42000.0,9451000.0,26250000.0,25615000.0,5763000.0,0.0,4000.0,57628000.0,17000.0,38983000.0,-33788000.0,31618000.0,-336000.0,36830000.0,-14930000.0,177526000.0,148666000.0,28860000.0,0.0,18284000.0,0.0,166950000.0,10576000.0,-1939000.0,10576000.0,-1078000.0,8637000.0,3317000.0,4000.0,5320000.0,-1000.0,5290000.0
142,DHI,886300.0,61000.0,148400.0,0.0,58000.0,-506500.0,-28700.0,623900.0,-86100.0,35800.0,200.0,-112600.0,-118700.0,0.0,-549700.0,10000.0,-591900.0,0.0,-80600.0,1271800.0,0.0,124600.0,8340900.0,229200.0,10690700.0,0.0,139500.0,80000.0,0.0,558700.0,476300.0,11558900.0,537000.0,349500.0,132500.0,1800800.0,2448800.0,516300.0,0.0,500.0,4765900.0,3800.0,4057200.0,-134300.0,2865800.0,0.0,6792500.0,6712500.0,12157400.0,9679800.0,2477600.0,0.0,1109100.0,0.0,10788900.0,1368500.0,-15000.0,1368500.0,0.0,1353500.0,467200.0,500.0,886300.0,0.0,886300.0
143,DHR,2553700.0,1128100.0,131200.0,-183100.0,-305800.0,9400.0,188300.0,3521800.0,-589600.0,264800.0,-47900.0,-5243000.0,-399800.0,0.0,2978400.0,-700400.0,2042700.0,-148600.0,172900.0,963700.0,0.0,3186100.0,1709400.0,0.0,6665100.0,170100.0,2354000.0,23826900.0,11818000.0,461200.0,0.0,45295300.0,1485000.0,2594800.0,1644300.0,6874000.0,9674200.0,5670300.0,0.0,74000.0,22218500.0,8100.0,20703500.0,-3021700.0,5312900.0,-3021700.0,23002800.0,-12642100.0,16882400.0,7522400.0,9360000.0,975100.0,5420300.0,0.0,13917800.0,2964600.0,-353300.0,2964600.0,-184400.0,2611300.0,457900.0,74000.0,2153400.0,400300.0,2553700.0
144,DRI,479100.0,254600.0,14400.0,-6500.0,32600.0,5000.0,57700.0,898000.0,-293000.0,0.0,5500.0,-1068900.0,-279100.0,0.0,501800.0,23600.0,129200.0,0.0,-41700.0,233100.0,0.0,75900.0,178900.0,19400.0,587900.0,0.0,2272300.0,1201700.0,1052200.0,178200.0,0.0,5292300.0,249500.0,0.0,468400.0,1289200.0,936600.0,964800.0,0.0,0.0,3190600.0,1614600.0,560100.0,-73000.0,0.0,-65200.0,2101700.0,-152200.0,7170200.0,5600800.0,1569400.0,0.0,627400.0,0.0,6501100.0,669100.0,-31800.0,669100.0,-41500.0,637300.0,154800.0,0.0,482500.0,-3400.0,479100.0
145,DVA,879874.0,720020.0,162247.0,-152240.0,11897.0,22920.0,265825.0,1987919.0,-829095.0,126558.0,0.0,-1201668.0,0.0,0.0,-124630.0,-153072.0,-1351981.0,4276.0,-561454.0,674776.0,306981.0,1792106.0,160419.0,6215783.0,9246883.0,531965.0,2864121.0,6015375.0,73504.0,23928.0,0.0,18755776.0,456619.0,160262.0,1204785.0,2710964.0,8944676.0,1277137.0,0.0,1174952.0,12932777.0,195.0,3710313.0,-89643.0,1027182.0,-89643.0,4648047.0,-1440832.0,10695790.0,7431582.0,3264208.0,0.0,1056841.0,0.0,8997920.0,1697870.0,-74765.0,1697870.0,-410217.0,1623105.0,431761.0,1174952.0,1191344.0,-158262.0,879874.0
146,DE,1523900.0,1457800.0,366500.0,335200.0,-155200.0,-106100.0,238600.0,3769700.0,-2955100.0,-1800.0,640900.0,-1177200.0,-761300.0,0.0,-1410500.0,-64700.0,-2405900.0,-13000.0,173600.0,3140500.0,34200.0,4046700.0,3340500.0,60000.0,41379900.0,220600.0,5118600.0,815700.0,369100.0,4049100.0,2964400.0,57918500.0,7168100.0,114000.0,43000.0,19148600.0,4565000.0,8522100.0,0.0,24800.0,51373700.0,3911800.0,23911300.0,-21303100.0,0.0,-5626000.0,6520000.0,5335200.0,26549000.0,20395100.0,6153900.0,1393700.0,2275300.0,130700.0,24194800.0,2354200.0,-132600.0,2354200.0,-227200.0,2221600.0,700100.0,24800.0,1521500.0,0.0,1523200.0
147,DAL,4195000.0,1728000.0,1164000.0,-134000.0,653000.0,-140000.0,-409000.0,7215000.0,-3391000.0,979000.0,257000.0,-2155000.0,-509000.0,0.0,-1048000.0,-102000.0,-4260000.0,0.0,800000.0,2762000.0,487000.0,2064000.0,891000.0,38000.0,7451000.0,139000.0,23316000.0,9794000.0,4844000.0,5717000.0,3064000.0,51261000.0,2572000.0,1009000.0,6274000.0,15239000.0,5999000.0,17534000.0,0.0,0.0,38974000.0,0.0,7903000.0,-7910000.0,12294000.0,-7636000.0,12287000.0,-2351000.0,39450000.0,27646000.0,11804000.0,0.0,2073000.0,1621000.0,33226000.0,6224000.0,129000.0,6224000.0,-388000.0,6353000.0,2158000.0,0.0,4195000.0,0.0,4195000.0
148,XRAY,429900.0,271700.0,-99500.0,-75100.0,7200.0,65400.0,-33000.0,563400.0,-125000.0,-6800.0,1300.0,60000.0,-64600.0,0.0,299000.0,12300.0,-526200.0,2100.0,99300.0,383900.0,39400.0,636000.0,517100.0,97600.0,1743500.0,0.0,799800.0,5952000.0,2957600.0,102900.0,61700.0,11555800.0,223000.0,11200.0,126400.0,767600.0,1511400.0,1150900.0,0.0,11600.0,3429900.0,2600.0,3948000.0,-2353000.0,6516700.0,-705700.0,8114300.0,-795300.0,3745300.0,1744400.0,2000900.0,128500.0,1373600.0,0.0,3246500.0,498800.0,-57900.0,498800.0,-35900.0,440900.0,9500.0,11600.0,431400.0,0.0,429900.0
149,DVN,-1056000.0,2179000.0,353000.0,-58000.0,-196000.0,0.0,278000.0,1500000.0,-2233000.0,0.0,-1381000.0,-594000.0,-221000.0,0.0,-3383000.0,974000.0,-1196000.0,-61000.0,-351000.0,1959000.0,0.0,1356000.0,0.0,456000.0,3772000.0,0.0,20533000.0,2383000.0,1624000.0,363000.0,0.0,28675000.0,642000.0,0.0,1844000.0,2616000.0,10195000.0,3142000.0,0.0,4448000.0,15953000.0,52000.0,-69000.0,1054000.0,7237000.0,1054000.0,8274000.0,4267000.0,6604000.0,4403000.0,2201000.0,0.0,733000.0,136000.0,7514000.0,-910000.0,477000.0,-910000.0,-427000.0,-433000.0,141000.0,4448000.0,-574000.0,-884000.0,-1058000.0
150,FANG,-165034.0,179079.0,331034.0,-33736.0,15706.0,-255.0,2569.0,332080.0,-985446.0,-2345.0,-121391.0,-1310242.0,-37313.0,0.0,625000.0,-52380.0,2624621.0,0.0,1646459.0,1666574.0,0.0,120122.0,1983.0,500.0,1792166.0,0.0,3390857.0,0.0,0.0,166657.0,0.0,5349680.0,47648.0,0.0,130022.0,209342.0,1105912.0,16134.0,8200.0,320830.0,1331388.0,901.0,-519394.0,0.0,4215955.0,0.0,3697462.0,3697462.0,527107.0,128490.0,398617.0,0.0,42619.0,26409.0,375533.0,151574.0,-316290.0,151574.0,-41068.0,-164716.0,192.0,320830.0,-164908.0,0.0,-165034.0
151,DLR,426187.0,641051.0,-167410.0,-38155.0,38432.0,0.0,-45187.0,911242.0,0.0,42388.0,16784.0,-1303597.0,-605390.0,0.0,196650.0,-43314.0,350617.0,-11288.0,-53026.0,10528.0,0.0,616207.0,0.0,67605.0,707456.0,106402.0,8889960.0,752970.0,1290881.0,444916.0,0.0,12192585.0,817270.0,90.0,320604.0,1137964.0,5840425.0,81899.0,253678.0,36282.0,7060288.0,1582.0,0.0,-1683025.0,5764497.0,-1683025.0,4083054.0,2039203.0,2159317.0,762674.0,1396643.0,0.0,162225.0,213.0,1618314.0,541003.0,-98766.0,541003.0,-236480.0,442237.0,10385.0,36282.0,431852.0,0.0,332088.0
152,DFS,2393000.0,294000.0,1634000.0,0.0,0.0,0.0,47000.0,4425000.0,-179000.0,1259000.0,0.0,-4898000.0,-514000.0,0.0,773000.0,4453000.0,2811000.0,0.0,2338000.0,11914000.0,0.0,75811000.0,0.0,95000.0,87827000.0,2010000.0,463000.0,255000.0,437000.0,1316000.0,510000.0,92308000.0,51992000.0,0.0,0.0,55377000.0,25443000.0,165000.0,25000.0,0.0,80985000.0,5000.0,15130000.0,-8334000.0,3962000.0,-161000.0,10763000.0,10071000.0,7240000.0,339000.0,6901000.0,0.0,2810000.0,337000.0,3486000.0,3754000.0,-98000.0,0.0,0.0,3656000.0,1263000.0,0.0,2393000.0,0.0,2339000.0
153,DISCA,1194000.0,322000.0,234000.0,-25000.0,-10000.0,0.0,-2005000.0,1380000.0,-88000.0,-185000.0,-2000.0,-256000.0,0.0,0.0,203000.0,5000.0,-1184000.0,-30000.0,-90000.0,300000.0,0.0,1495000.0,0.0,341000.0,2502000.0,866000.0,386000.0,8040000.0,3697000.0,181000.0,20000.0,15672000.0,241000.0,34000.0,391000.0,1561000.0,7841000.0,860000.0,0.0,243000.0,10262000.0,7000.0,5232000.0,-7118000.0,7046000.0,-762000.0,5167000.0,-6570000.0,6497000.0,2367000.0,4130000.0,0.0,1690000.0,-4000.0,4375000.0,2122000.0,-451000.0,2122000.0,-353000.0,1671000.0,453000.0,243000.0,1218000.0,0.0,1055000.0
154,DISCK,1194000.0,322000.0,234000.0,-25000.0,-10000.0,0.0,-2005000.0,1380000.0,-88000.0,-185000.0,-2000.0,-256000.0,0.0,0.0,203000.0,5000.0,-1184000.0,-30000.0,-90000.0,300000.0,0.0,1495000.0,0.0,341000.0,2502000.0,866000.0,386000.0,8040000.0,3697000.0,181000.0,20000.0,15672000.0,241000.0,34000.0,391000.0,1561000.0,7841000.0,860000.0,0.0,243000.0,10262000.0,7000.0,5232000.0,-7118000.0,7046000.0,-762000.0,5167000.0,-6570000.0,6497000.0,2367000.0,4130000.0,0.0,1690000.0,-4000.0,4375000.0,2122000.0,-451000.0,2122000.0,-353000.0,1671000.0,453000.0,243000.0,1218000.0,0.0,1055000.0
155,DISH,1497939.0,931202.0,529375.0,109364.0,-64043.0,-43157.0,37779.0,2854247.0,-614055.0,523582.0,577732.0,-1737070.0,0.0,0.0,3456479.0,-321174.0,3153930.0,0.0,4271107.0,5324503.0,35616.0,777908.0,422349.0,1720011.0,8280387.0,33248.0,2654271.0,0.0,16531459.0,414927.0,0.0,27914292.0,524704.0,941903.0,2316018.0,4592832.0,15541736.0,2848767.0,0.0,317408.0,22983335.0,4652.0,1536691.0,781.0,3071425.0,781.0,4613549.0,-11917910.0,15212302.0,9901752.0,5310550.0,0.0,2048939.0,0.0,12871893.0,2340409.0,76194.0,2340409.0,-53141.0,2416603.0,865818.0,317408.0,1550785.0,0.0,1497939.0
156,DG,1251133.0,379931.0,45701.0,0.0,56477.0,-171908.0,17391.0,1605041.0,-560296.0,0.0,0.0,-550936.0,-281135.0,0.0,236362.0,11110.0,-1024137.0,0.0,29968.0,187915.0,0.0,11050.0,3258785.0,0.0,3677771.0,0.0,2434456.0,4338589.0,1200659.0,20823.0,0.0,11672298.0,1557596.0,500950.0,212677.0,2622805.0,2710576.0,932623.0,0.0,0.0,6266004.0,240811.0,2015867.0,-4990.0,3154606.0,-4990.0,5406294.0,-132954.0,21986598.0,15203960.0,6782638.0,0.0,4712889.0,0.0,19916849.0,2069749.0,-104121.0,2069749.0,-97821.0,1965628.0,714495.0,0.0,1251133.0,0.0,1251133.0
157,DLTR,896200.0,637500.0,-53100.0,0.0,-133800.0,21900.0,172300.0,1673300.0,-564700.0,4000.0,81100.0,-483600.0,0.0,0.0,-1073700.0,-6100.0,-1060500.0,1100.0,130300.0,866400.0,4000.0,137900.0,2865800.0,38600.0,3938000.0,0.0,3115800.0,5023500.0,3573700.0,50600.0,0.0,15701600.0,1119600.0,152100.0,214200.0,2105900.0,6169700.0,2036500.0,0.0,0.0,10312100.0,2400.0,2952600.0,-37600.0,2472100.0,-37600.0,5389500.0,-3207700.0,20719200.0,13041600.0,7677600.0,0.0,5969100.0,0.0,19010700.0,1708500.0,-379100.0,1708500.0,-372900.0,1329400.0,433200.0,0.0,896200.0,0.0,896200.0
158,D,2123000.0,1849000.0,665000.0,-286000.0,97000.0,1000.0,-298000.0,4151000.0,-6125000.0,-196000.0,1000.0,-10691000.0,-1727000.0,0.0,4858000.0,947000.0,6230000.0,0.0,-310000.0,261000.0,0.0,1706000.0,1524000.0,553000.0,4248000.0,1866000.0,49964000.0,6399000.0,618000.0,8515000.0,0.0,71610000.0,1000000.0,1742000.0,1372000.0,8115000.0,30251000.0,16404000.0,2473000.0,2235000.0,54770000.0,8550000.0,6854000.0,-799000.0,0.0,-799000.0,14605000.0,7588000.0,11737000.0,5851000.0,5886000.0,0.0,-456000.0,596000.0,7550000.0,4187000.0,-1320000.0,4187000.0,-994000.0,2867000.0,655000.0,2235000.0,2212000.0,0.0,2123000.0
159,DOV,508892.0,249672.0,-21567.0,-74049.0,70836.0,-3287.0,39116.0,862942.0,-139578.0,0.0,-25288.0,-1504973.0,-267739.0,0.0,909344.0,-600.0,633736.0,-4744.0,-13039.0,349146.0,0.0,1265201.0,870487.0,0.0,2589191.0,0.0,945670.0,4562677.0,1802923.0,215530.0,26327.0,10115991.0,830318.0,6950.0,142927.0,1940318.0,3206637.0,1169290.0,0.0,0.0,6316245.0,256538.0,7927795.0,-5331342.0,946755.0,-359326.0,3799746.0,-2565854.0,6043224.0,3810337.0,2232887.0,0.0,1501310.0,0.0,5311647.0,731577.0,-46933.0,731577.0,-135969.0,684644.0,182516.0,0.0,502128.0,6764.0,508892.0
160,DOW,1432000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36099000.0,29894000.0,6205000.0,745000.0,1813000.0,0.0,32796000.0,3303000.0,-2087000.0,3303000.0,-827000.0,1216000.0,-269000.0,869000.0,1485000.0,0.0,1092000.0
161,DTE,868000.0,781000.0,189000.0,-226000.0,145000.0,37000.0,8000.0,2084000.0,-2045000.0,-228000.0,30000.0,-3390000.0,-531000.0,0.0,1169000.0,100000.0,1359000.0,0.0,53000.0,92000.0,0.0,1593000.0,772000.0,305000.0,2762000.0,953000.0,19730000.0,2286000.0,842000.0,5468000.0,0.0,32041000.0,1079000.0,9000.0,749000.0,2437000.0,11262000.0,8836000.0,3871000.0,488000.0,22542000.0,4030000.0,5114000.0,-133000.0,0.0,-133000.0,9011000.0,5883000.0,10630000.0,7785000.0,2845000.0,0.0,41000.0,370000.0,9172000.0,1458000.0,-353000.0,1458000.0,-472000.0,1105000.0,271000.0,488000.0,834000.0,0.0,866000.0
162,DUK,2152000.0,3880000.0,680000.0,-372000.0,296000.0,272000.0,-281000.0,6863000.0,-7901000.0,-223000.0,1374000.0,-11528000.0,-2332000.0,0.0,5868000.0,-16000.0,4251000.0,0.0,60000.0,392000.0,0.0,2644000.0,3522000.0,1481000.0,8039000.0,1295000.0,80870000.0,19425000.0,226000.0,22906000.0,0.0,132761000.0,2994000.0,2319000.0,2417000.0,11551000.0,45576000.0,34593000.0,12878000.0,8000.0,91720000.0,1000.0,2384000.0,-93000.0,38741000.0,-93000.0,41033000.0,21382000.0,22381000.0,12557000.0,9824000.0,0.0,242000.0,638000.0,16489000.0,5892000.0,-2158000.0,5892000.0,-1916000.0,3734000.0,1156000.0,8000.0,2578000.0,-408000.0,2159000.0
163,DRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,DD,4318000.0,2789000.0,-1760000.0,-8833000.0,569000.0,610000.0,-723000.0,-2957000.0,-4104000.0,-733000.0,8575000.0,5092000.0,-2462000.0,0.0,-589000.0,-380000.0,-4014000.0,-77000.0,-1956000.0,6532000.0,0.0,8847000.0,7363000.0,917000.0,23659000.0,6716000.0,23486000.0,15272000.0,6026000.0,4352000.0,3079000.0,79511000.0,6216000.0,638000.0,1704000.0,12604000.0,20458000.0,19220000.0,256000.0,1242000.0,52282000.0,3107000.0,30338000.0,-11720000.0,4262000.0,-10061000.0,25987000.0,4689000.0,48158000.0,37668000.0,10490000.0,1593000.0,2919000.0,0.0,42724000.0,5434000.0,-1021000.0,5434000.0,-838000.0,4413000.0,9000.0,1242000.0,4404000.0,-77000.0,3956000.0
165,DXC,-123000.0,579000.0,145000.0,-25000.0,-13000.0,0.0,9000.0,619000.0,-246000.0,0.0,195000.0,-565000.0,-78000.0,0.0,82000.0,48000.0,93000.0,-60000.0,87000.0,1263000.0,0.0,1643000.0,0.0,118000.0,3247000.0,5000.0,903000.0,1855000.0,1476000.0,1177000.0,381000.0,8663000.0,410000.0,55000.0,739000.0,2950000.0,2159000.0,1321000.0,318000.0,278000.0,6497000.0,1000.0,-170000.0,-162000.0,2219000.0,-162000.0,1888000.0,-1443000.0,7607000.0,5549000.0,2058000.0,0.0,1258000.0,0.0,7454000.0,153000.0,-327000.0,153000.0,-117000.0,-174000.0,-74000.0,278000.0,-100000.0,236000.0,-123000.0
166,ETFC,552000.0,66000.0,246000.0,-528000.0,1022000.0,0.0,650000.0,2044000.0,-75000.0,-4292000.0,-85000.0,-3999000.0,-25000.0,0.0,-82000.0,2209000.0,2075000.0,0.0,120000.0,1950000.0,2234000.0,10564000.0,0.0,0.0,14913000.0,29137000.0,145000.0,2370000.0,414000.0,2020000.0,756000.0,48999000.0,8216000.0,0.0,0.0,9173000.0,1403000.0,32151000.0,0.0,0.0,42727000.0,3000.0,-909000.0,-137000.0,6921000.0,-137000.0,5878000.0,3094000.0,2090000.0,192000.0,1898000.0,0.0,852000.0,71000.0,1217000.0,873000.0,-35000.0,0.0,0.0,838000.0,286000.0,0.0,552000.0,0.0,552000.0
