,index,Net Income,Depreciation,Adjustments To Net Income,Changes In Accounts Receivables,Changes In Liabilities,Changes In Inventories,Changes In Other Operating Activities,Total Cash Flow From Operating Activities,Capital Expenditure,Investments,Other Cash flows from Investing Activities,Total Cash Flows From Investing Activities,Dividends Paid,Sale Purchase of Stock,Net Borrowings,Other Cash Flows from Financing Activities,Total Cash Flows From Financing Activities,Effect Of Exchange Rate Changes,Change In Cash and Cash Equivalents,Cash And Cash Equivalents,Short Term Investments,Net Receivables,Inventory,Other Current Assets,Total Current Assets,Long Term Investments,"Property, plant and equipment",Goodwill,Intangible Assets,Other Assets,Deferred Long Term Asset Charges,Total Assets,Accounts Payable,Short/Current Long Term Debt,Other Current Liabilities,Total Current Liabilities,Long Term Debt,Other Liabilities,Deferred Long Term Liability Charges,Minority Interest,Total Liabilities,Common Stock,Retained Earnings,Treasury Stock,Capital Surplus,Other Stockholder Equity,Total stockholders' equity,Net Tangible Assets,Total Revenue,Cost of Revenue,Gross Profit,Research Development,Selling General and Administrative,Others,Total Operating Expenses,Operating Income or Loss,Total Other Income/Expenses Net,Earnings Before Interest and Taxes,Interest Expense,Income Before Tax,Income Tax Expense,Minority Interest,Net Income From Continuing Ops,Discontinued Operations,Net Income Applicable To Common Shares
272,JCI,2162000.0,1085000.0,-799000.0,-513000.0,15000.0,-92000.0,18000.0,2513000.0,-1030000.0,11000.0,5000.0,1215000.0,-954000.0,0.0,-2486000.0,-78000.0,-3752000.0,-106000.0,-121000.0,200000.0,0.0,7104000.0,3224000.0,1295000.0,11823000.0,1305000.0,6171000.0,19473000.0,6348000.0,3677000.0,1591000.0,48797000.0,4644000.0,26000.0,4013000.0,11250000.0,9654000.0,5435000.0,0.0,1294000.0,26339000.0,10000.0,6604000.0,-1999000.0,16549000.0,-946000.0,21164000.0,-4657000.0,31400000.0,22020000.0,9380000.0,380000.0,5369000.0,0.0,27769000.0,3631000.0,-730000.0,3631000.0,-437000.0,2901000.0,518000.0,1294000.0,2383000.0,0.0,2162000.0
273,JPM,32474000.0,7791000.0,916000.0,0.0,14630000.0,0.0,2596000.0,14187000.0,0.0,-18046000.0,-128187000.0,-197993000.0,-10109000.0,0.0,38952000.0,25298000.0,34158000.0,-2863000.0,-152511000.0,238077000.0,321579000.0,0.0,240000.0,207405000.0,1181015000.0,269653000.0,14934000.0,47471000.0,6878000.0,1102581000.0,0.0,2622532000.0,1543513000.0,32394000.0,103004000.0,2095310000.0,270707000.0,0.0,0.0,0.0,2366017000.0,4105000.0,199202000.0,-62022000.0,89162000.0,-1528000.0,230447000.0,182228000.0,103984000.0,0.0,103984000.0,0.0,57663000.0,5485000.0,63148000.0,40836000.0,-72000.0,0.0,0.0,40764000.0,8290000.0,0.0,32474000.0,0.0,30709000.0
274,JNPR,566900.0,210600.0,269200.0,96300.0,28200.0,0.0,-40900.0,861100.0,-147400.0,771300.0,-42700.0,564800.0,-249300.0,0.0,-16900.0,-2700.0,-968600.0,-10600.0,446700.0,2489000.0,1081000.0,754600.0,80600.0,36500.0,4581800.0,404800.0,951700.0,3108800.0,118500.0,197700.0,0.0,9363300.0,208800.0,349900.0,863200.0,1842500.0,1789100.0,848800.0,0.0,0.0,4540100.0,4823200.0,-2831400.0,-18200.0,7672800.0,-18200.0,4823200.0,1595900.0,4647500.0,1906300.0,2741200.0,1003200.0,1154100.0,7000.0,4063600.0,583900.0,-51200.0,583900.0,-103200.0,532700.0,-34200.0,0.0,566900.0,0.0,566900.0
275,KSU,627400.0,346700.0,66100.0,-68400.0,-18200.0,-4500.0,-3400.0,945700.0,-619200.0,-19200.0,3900.0,-651900.0,-147500.0,0.0,69800.0,-8000.0,-327400.0,0.0,-33600.0,100500.0,0.0,343300.0,160300.0,9600.0,635400.0,44900.0,8559400.0,13200.0,131700.0,85200.0,0.0,9469800.0,180500.0,7400.0,151500.0,447000.0,2670600.0,1210800.0,0.0,319700.0,4337100.0,1000.0,3870600.0,-10900.0,946600.0,-10900.0,4807300.0,4662400.0,2714000.0,1418800.0,1295200.0,0.0,0.0,-19900.0,1745600.0,968400.0,-81500.0,968400.0,-110000.0,886900.0,257500.0,319700.0,629400.0,0.0,627200.0
276,K,1336000.0,516000.0,-267000.0,76000.0,115000.0,-86000.0,-154000.0,1536000.0,-578000.0,-397000.0,55000.0,-948000.0,-762000.0,0.0,360000.0,-11000.0,-566000.0,18000.0,40000.0,321000.0,0.0,1375000.0,1330000.0,131000.0,3157000.0,430000.0,3731000.0,6050000.0,3361000.0,1051000.0,246000.0,17780000.0,2427000.0,510000.0,550000.0,4529000.0,8207000.0,1885000.0,0.0,558000.0,14621000.0,105000.0,7652000.0,-6051000.0,895000.0,-1500000.0,2601000.0,-6810000.0,13547000.0,8722000.0,4825000.0,0.0,2936000.0,0.0,11658000.0,1889000.0,-364000.0,1889000.0,-287000.0,1525000.0,181000.0,558000.0,1344000.0,0.0,1336000.0
277,KEY,1866000.0,382000.0,388000.0,0.0,0.0,0.0,-117000.0,2506000.0,-99000.0,878000.0,78000.0,-2482000.0,-656000.0,0.0,-722000.0,2074000.0,-17000.0,0.0,7000.0,315000.0,0.0,0.0,35000.0,4037000.0,5767000.0,35575000.0,1875000.0,2516000.0,818000.0,93062000.0,222000.0,139613000.0,107309000.0,0.0,0.0,108990000.0,13716000.0,1295000.0,0.0,1000.0,124017000.0,1257000.0,11556000.0,-4999000.0,6331000.0,-818000.0,14145000.0,11313000.0,6178000.0,0.0,6178000.0,0.0,3292000.0,457000.0,3752000.0,2426000.0,-223000.0,0.0,0.0,2203000.0,344000.0,1000.0,1859000.0,7000.0,1800000.0
278,KEYS,165000.0,310000.0,0.0,-89000.0,97000.0,-61000.0,-48000.0,555000.0,-132000.0,0.0,-2000.0,-116000.0,0.0,0.0,-260000.0,-1000.0,-335000.0,-9000.0,95000.0,913000.0,0.0,680000.0,619000.0,166000.0,2378000.0,46000.0,555000.0,1171000.0,645000.0,1029000.0,750000.0,5824000.0,242000.0,499000.0,400000.0,1462000.0,1291000.0,634000.0,0.0,0.0,3391000.0,2000.0,1212000.0,-670000.0,1889000.0,-488000.0,2433000.0,617000.0,3878000.0,1751000.0,2127000.0,606000.0,1116000.0,-13000.0,3460000.0,418000.0,-829000.0,418000.0,-83000.0,-411000.0,-576000.0,0.0,165000.0,0.0,165000.0
279,KMB,1410000.0,710000.0,461000.0,33000.0,392000.0,-127000.0,27000.0,2970000.0,-877000.0,-81000.0,5000.0,-902000.0,-1386000.0,0.0,66000.0,-57000.0,-2115000.0,-30000.0,-77000.0,539000.0,0.0,2164000.0,1813000.0,525000.0,5041000.0,224000.0,7159000.0,1474000.0,0.0,620000.0,0.0,14518000.0,3190000.0,713000.0,737000.0,6536000.0,6311000.0,1717000.0,0.0,241000.0,14564000.0,473000.0,5947000.0,-7255000.0,548000.0,-3299000.0,-287000.0,-1761000.0,18486000.0,12348000.0,6138000.0,0.0,3024000.0,-39000.0,15333000.0,3153000.0,-1237000.0,3153000.0,-263000.0,1916000.0,471000.0,241000.0,1445000.0,0.0,1410000.0
280,KIM,497795.0,290180.0,-100173.0,5229.0,-9175.0,0.0,-51220.0,637936.0,0.0,-2621.0,16222.0,253645.0,-529756.0,0.0,-389728.0,-25608.0,-986513.0,0.0,-94932.0,143581.0,0.0,184528.0,0.0,17200.0,345309.0,913547.0,9273599.0,0.0,183872.0,282773.0,13375.0,10999100.0,174903.0,0.0,130262.0,305165.0,4873872.0,385328.0,156155.0,100931.0,5564365.0,4214.0,0.0,-787707.0,6117254.0,-787707.0,5333761.0,5149889.0,1164762.0,328559.0,836203.0,0.0,83997.0,0.0,729189.0,435573.0,64490.0,435573.0,-183339.0,500063.0,1600.0,100931.0,498463.0,0.0,429708.0
281,KMI,1609000.0,2376000.0,659000.0,-50000.0,21000.0,15000.0,35000.0,5043000.0,-2943000.0,-72000.0,-51000.0,-68000.0,-1774000.0,0.0,160000.0,-118000.0,-1824000.0,-146000.0,3005000.0,3280000.0,0.0,1535000.0,385000.0,510000.0,5722000.0,7602000.0,37897000.0,21965000.0,2880000.0,2800000.0,1566000.0,78866000.0,1337000.0,192000.0,2216000.0,7557000.0,34014000.0,1939000.0,809000.0,1519000.0,43669000.0,23000.0,-7716000.0,-330000.0,41701000.0,-330000.0,33678000.0,8833000.0,14144000.0,6943000.0,7201000.0,0.0,582000.0,342000.0,10243000.0,3901000.0,-1395000.0,3901000.0,-1917000.0,2506000.0,587000.0,1519000.0,1919000.0,0.0,1473000.0
282,KLAC,802265.0,62684.0,162739.0,-76497.0,120498.0,-182883.0,340314.0,1229120.0,-66961.0,371998.0,3970.0,291618.0,-395665.0,0.0,-697557.0,0.0,-1270103.0,696.0,251331.0,1404382.0,1475936.0,651678.0,931845.0,38071.0,4549000.0,0.0,286306.0,354698.0,19333.0,410019.0,193200.0,5619356.0,169354.0,0.0,530821.0,1218083.0,2237402.0,543360.0,0.0,0.0,3998845.0,156.0,1056445.0,-53933.0,617843.0,-53933.0,1620511.0,1246480.0,4036701.0,1447369.0,2589332.0,608712.0,443426.0,0.0,2499507.0,1537194.0,-81263.0,1537194.0,-114376.0,1455931.0,653666.0,0.0,802265.0,0.0,802265.0
283,KSS,801000.0,964000.0,209000.0,0.0,-84000.0,79000.0,139000.0,2107000.0,-578000.0,0.0,6000.0,-572000.0,-400000.0,0.0,-1069000.0,-46000.0,-1909000.0,0.0,-374000.0,934000.0,0.0,29000.0,3475000.0,397000.0,4835000.0,0.0,7428000.0,0.0,0.0,206000.0,24000.0,12469000.0,1187000.0,0.0,633000.0,2730000.0,1861000.0,828000.0,0.0,0.0,6942000.0,4000.0,13395000.0,-11076000.0,3204000.0,0.0,5527000.0,5527000.0,20229000.0,12199000.0,8030000.0,0.0,5601000.0,32000.0,18796000.0,1433000.0,-391000.0,1433000.0,-256000.0,1042000.0,241000.0,0.0,801000.0,0.0,801000.0
284,KHC,-10192000.0,983000.0,13846000.0,-2280000.0,-23000.0,-251000.0,491000.0,2574000.0,-826000.0,0.0,1362000.0,288000.0,-3183000.0,0.0,-152000.0,-28000.0,-3363000.0,-132000.0,-633000.0,1130000.0,0.0,2281000.0,2667000.0,2597000.0,9075000.0,0.0,7078000.0,36503000.0,49468000.0,1337000.0,0.0,103461000.0,4153000.0,377000.0,1804000.0,7503000.0,30770000.0,13410000.0,0.0,121000.0,51683000.0,12000.0,-4853000.0,-2225000.0,58723000.0,-1943000.0,51657000.0,-34314000.0,26268000.0,17153000.0,9115000.0,109000.0,2943000.0,0.0,20205000.0,6063000.0,-17384000.0,6063000.0,-1284000.0,-11321000.0,-1067000.0,121000.0,-10254000.0,0.0,-10192000.0
285,KR,3110000.0,2545000.0,-1792000.0,-208000.0,213000.0,-354000.0,361000.0,4164000.0,-2967000.0,-157000.0,-75000.0,-1186000.0,-437000.0,0.0,-457000.0,-57000.0,-2896000.0,0.0,82000.0,429000.0,0.0,1589000.0,6846000.0,1347000.0,10803000.0,1143000.0,21635000.0,3087000.0,1258000.0,192000.0,0.0,38118000.0,6059000.0,3103000.0,3568000.0,14274000.0,11248000.0,3937000.0,0.0,-51000.0,30283000.0,1918000.0,19681000.0,-16958000.0,3245000.0,-346000.0,7886000.0,3541000.0,121162000.0,94142000.0,27020000.0,0.0,21878000.0,0.0,118485000.0,2677000.0,1301000.0,2677000.0,-620000.0,3978000.0,900000.0,-51000.0,3078000.0,0.0,3076000.0
286,LB,644000.0,590000.0,200000.0,-63000.0,29000.0,-40000.0,130000.0,1377000.0,-629000.0,16000.0,4000.0,-609000.0,-666000.0,0.0,11000.0,-7000.0,-872000.0,2000.0,-102000.0,1413000.0,11000.0,367000.0,1248000.0,221000.0,3260000.0,89000.0,2818000.0,1348000.0,411000.0,164000.0,62000.0,8090000.0,711000.0,72000.0,726000.0,1986000.0,5739000.0,1211000.0,0.0,4000.0,8955000.0,141000.0,-1482000.0,-299000.0,771000.0,59000.0,-869000.0,-2628000.0,13237000.0,7508000.0,5729000.0,0.0,4289000.0,0.0,11797000.0,1440000.0,-583000.0,1440000.0,-385000.0,857000.0,213000.0,4000.0,644000.0,0.0,644000.0
287,LHX,718000.0,259000.0,-377000.0,-112000.0,145000.0,-84000.0,0.0,751000.0,-136000.0,0.0,-5000.0,-141000.0,-272000.0,0.0,-271000.0,-24000.0,-805000.0,-1000.0,-196000.0,288000.0,0.0,909000.0,925000.0,101000.0,2223000.0,0.0,900000.0,5372000.0,989000.0,355000.0,116000.0,9839000.0,622000.0,304000.0,329000.0,1788000.0,3408000.0,1321000.0,0.0,0.0,6517000.0,118000.0,1692000.0,1512000.0,0.0,1512000.0,3322000.0,-3039000.0,6182000.0,3931000.0,2251000.0,0.0,1079000.0,0.0,5010000.0,1172000.0,-246000.0,1172000.0,-170000.0,926000.0,205000.0,0.0,721000.0,-3000.0,716000.0
288,LH,883700.0,457100.0,-57800.0,-30800.0,9500.0,-18900.0,-30100.0,1305400.0,-379800.0,-22300.0,18300.0,206700.0,0.0,0.0,-704600.0,-6400.0,-1389900.0,-12000.0,110200.0,426800.0,0.0,1862300.0,237300.0,0.0,2835400.0,60500.0,1784700.0,7360300.0,3911100.0,233300.0,1700.0,16185300.0,634600.0,10000.0,574900.0,1878900.0,5994000.0,1270900.0,0.0,19100.0,9194800.0,11700.0,7079800.0,-1571200.0,1451100.0,-463100.0,6971400.0,-4300000.0,11333400.0,8157000.0,3176400.0,0.0,1496800.0,0.0,9883200.0,1450200.0,-181900.0,1450200.0,-244200.0,1268300.0,384400.0,19100.0,883900.0,0.0,883700.0
289,LRCX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,LW,416800.0,138700.0,-16300.0,-40400.0,-8300.0,-23600.0,-4000.0,481200.0,-306800.0,0.0,-2200.0,-306800.0,-110200.0,0.0,-53600.0,-15100.0,-178900.0,3000.0,-1500.0,55600.0,0.0,225900.0,549700.0,0.0,930400.0,219800.0,1420800.0,135100.0,35400.0,11100.0,400.0,2752600.0,254400.0,35300.0,31100.0,518700.0,2261100.0,176400.0,0.0,55600.0,3031800.0,146400.0,426400.0,-907600.0,0.0,-904700.0,-334800.0,-505300.0,3423700.0,2544200.0,879500.0,13500.0,281900.0,0.0,2839600.0,584100.0,-29200.0,584100.0,-108800.0,554900.0,121200.0,55600.0,433700.0,0.0,414100.0
291,LEG,305900.0,124800.0,44300.0,-25800.0,36200.0,-54300.0,-2100.0,440300.0,-159600.0,0.0,-13900.0,-277800.0,-193700.0,0.0,-85800.0,-9800.0,-396900.0,-23600.0,-258000.0,268100.0,0.0,571600.0,633900.0,51000.0,1524600.0,7100.0,728500.0,833800.0,176100.0,111900.0,20200.0,3382000.0,465400.0,1200.0,131300.0,815700.0,1164300.0,240900.0,2600.0,600.0,2224400.0,2000.0,2613800.0,-1985900.0,527100.0,-77600.0,1157000.0,147100.0,4269500.0,3376200.0,893300.0,0.0,423800.0,0.0,3820500.0,449000.0,-64600.0,449000.0,-60900.0,384400.0,78300.0,600.0,306100.0,0.0,305900.0
292,LEN,1695831.0,91181.0,93851.0,-431183.0,412796.0,-135870.0,-14997.0,1711609.0,-130439.0,199719.0,10680.0,-608122.0,-49159.0,0.0,-1760318.0,-89652.0,-2195901.0,0.0,-1092414.0,1372468.0,0.0,529107.0,17346598.0,83958.0,21214702.0,1972390.0,319861.0,3442359.0,0.0,1152541.0,495141.0,28566181.0,1325398.0,1463850.0,319109.0,4435231.0,7397034.0,1840073.0,0.0,101422.0,13883224.0,33443.0,6487650.0,-436235.0,8496677.0,-366.0,14581535.0,10901488.0,20571631.0,16214682.0,4356949.0,0.0,1952098.0,-23250.0,18143530.0,2428101.0,-165417.0,2428101.0,-11258.0,2262684.0,545171.0,101422.0,1717513.0,0.0,1680964.0
293,LLY,3232000.0,1443300.0,3062200.0,-996700.0,-284500.0,7800.0,-980000.0,5524500.0,-1210600.0,5111900.0,-191300.0,1906000.0,-2311800.0,0.0,-729300.0,-372800.0,-5904900.0,-63600.0,1462000.0,7998200.0,88200.0,6124400.0,4111800.0,11300.0,20549600.0,2033400.0,8919500.0,4347500.0,3521000.0,4537400.0,2657700.0,43908400.0,1412300.0,659300.0,3164900.0,11888100.0,11677200.0,9426700.0,0.0,1080400.0,32999300.0,661000.0,11395900.0,-8811800.0,6583600.0,-8742400.0,9828700.0,1960200.0,24555700.0,6430000.0,18125700.0,5307100.0,6389700.0,0.0,18126800.0,6428900.0,-2633200.0,6428900.0,-272100.0,3795700.0,563700.0,1080400.0,3232000.0,0.0,3232000.0
294,LNC,1641000.0,4000.0,-287000.0,-87000.0,0.0,0.0,495000.0,1943000.0,0.0,-3114000.0,542000.0,-5815000.0,-289000.0,0.0,645000.0,5133000.0,4589000.0,0.0,717000.0,2345000.0,0.0,570000.0,0.0,28571000.0,33436000.0,96378000.0,0.0,1782000.0,11525000.0,155026000.0,0.0,298147000.0,1740000.0,0.0,1308000.0,3048000.0,6123000.0,274262000.0,248000.0,0.0,283797000.0,5392000.0,8551000.0,407000.0,0.0,407000.0,14350000.0,11909000.0,16424000.0,11257000.0,5167000.0,0.0,2418000.0,397000.0,14081000.0,2343000.0,-458000.0,2343000.0,-297000.0,1885000.0,244000.0,0.0,1641000.0,0.0,1641000.0
295,LIN,4381000.0,1830000.0,-2571000.0,-124000.0,287000.0,-4000.0,-97000.0,3702000.0,-1883000.0,214000.0,-23000.0,5340000.0,-1166000.0,0.0,-2908000.0,-400000.0,-4996000.0,-60000.0,3849000.0,4466000.0,52000.0,4830000.0,1651000.0,6078000.0,17272000.0,1914000.0,29717000.0,26874000.0,16223000.0,1386000.0,510000.0,93386000.0,3219000.0,1523000.0,4255000.0,12956000.0,12288000.0,11046000.0,148000.0,5500000.0,36290000.0,1000.0,16529000.0,-5085000.0,40151000.0,-4456000.0,51596000.0,8499000.0,14900000.0,8716000.0,6184000.0,113000.0,1625000.0,45000.0,12329000.0,2571000.0,2534000.0,2571000.0,-176000.0,5105000.0,817000.0,5500000.0,4288000.0,108000.0,4381000.0
296,LKQ,480118.0,294077.0,136235.0,241.0,-77621.0,-127153.0,6967.0,710739.0,-250027.0,-60300.0,38724.0,-1458939.0,0.0,0.0,959037.0,-15778.0,882995.0,-77311.0,57484.0,331761.0,0.0,1154083.0,2836075.0,56211.0,4520949.0,194136.0,1220162.0,4381458.0,928752.0,147945.0,3378.0,11393402.0,942398.0,121953.0,165694.0,1690348.0,4229544.0,634758.0,0.0,56454.0,6554650.0,3184.0,3598876.0,-234950.0,1415188.0,-174950.0,4782298.0,-527912.0,11876674.0,7301817.0,4574857.0,0.0,3353278.0,0.0,10929308.0,947366.0,-268406.0,947366.0,-146377.0,678960.0,191395.0,56454.0,487565.0,-4397.0,480118.0
297,LMT,5046000.0,1055000.0,829000.0,-1659000.0,377000.0,-119000.0,-3574000.0,3138000.0,-1278000.0,0.0,203000.0,-1075000.0,-2347000.0,0.0,-150000.0,-163000.0,-4152000.0,0.0,-2089000.0,772000.0,0.0,11916000.0,2997000.0,418000.0,16103000.0,1200000.0,6124000.0,10769000.0,3941000.0,6739000.0,3208000.0,44876000.0,2402000.0,900000.0,8374000.0,14398000.0,12604000.0,16425000.0,0.0,55000.0,43427000.0,281000.0,15434000.0,-14321000.0,0.0,-14321000.0,1394000.0,-13316000.0,53762000.0,46392000.0,7370000.0,0.0,67000.0,59000.0,46518000.0,7244000.0,-1406000.0,7244000.0,-668000.0,5838000.0,792000.0,55000.0,5046000.0,0.0,5046000.0
298,L,636000.0,912000.0,831000.0,-131000.0,0.0,0.0,272000.0,4222000.0,-995000.0,-296000.0,-229000.0,-1444000.0,-80000.0,0.0,-178000.0,-1551000.0,-2835000.0,-10000.0,-67000.0,405000.0,3869000.0,3140000.0,0.0,4820000.0,12391000.0,44472000.0,15511000.0,665000.0,1244000.0,4033000.0,37000.0,78316000.0,21984000.0,17000.0,4183000.0,26226000.0,11359000.0,19345000.0,2513000.0,2868000.0,56930000.0,3000.0,15773000.0,-885000.0,3627000.0,-880000.0,18518000.0,17242000.0,14066000.0,7830000.0,6236000.0,0.0,4801000.0,0.0,12631000.0,1435000.0,-601000.0,1435000.0,-574000.0,834000.0,128000.0,2868000.0,706000.0,0.0,636000.0
299,LOW,2314000.0,1454000.0,1667000.0,0.0,1720000.0,-1289000.0,327000.0,6193000.0,-1174000.0,20000.0,-2000.0,-1080000.0,-1455000.0,0.0,-741000.0,-5000.0,-5124000.0,-12000.0,-77000.0,511000.0,218000.0,0.0,12561000.0,938000.0,14228000.0,0.0,18432000.0,303000.0,569000.0,976000.0,294000.0,34508000.0,8279000.0,1045000.0,2875000.0,14497000.0,13682000.0,1976000.0,0.0,0.0,30864000.0,401000.0,3452000.0,-209000.0,0.0,-209000.0,3644000.0,2772000.0,71309000.0,48394000.0,22915000.0,0.0,15509000.0,0.0,65227000.0,6082000.0,-2688000.0,6082000.0,-652000.0,3394000.0,1080000.0,0.0,2314000.0,0.0,2307000.0
300,LYB,4688000.0,1188000.0,-524000.0,433000.0,-199000.0,-141000.0,0.0,5471000.0,-2105000.0,406000.0,-121000.0,-3559000.0,-1554000.0,0.0,416000.0,-16000.0,-3008000.0,-31000.0,-1127000.0,332000.0,892000.0,4434000.0,4515000.0,335000.0,10566000.0,2104000.0,12477000.0,1814000.0,965000.0,352000.0,31000.0,28278000.0,3087000.0,21000.0,254000.0,5513000.0,8542000.0,3827000.0,12000.0,139000.0,17882000.0,22000.0,6763000.0,-3569000.0,7041000.0,-1363000.0,10257000.0,7478000.0,39004000.0,32529000.0,6475000.0,115000.0,1037000.0,0.0,33681000.0,5323000.0,-14000.0,5323000.0,-362000.0,5309000.0,613000.0,139000.0,4696000.0,-8000.0,4680000.0
301,MTB,1918080.0,179005.0,149128.0,0.0,0.0,0.0,-137259.0,2089852.0,-97676.0,-1191636.0,47904.0,-1410051.0,-582903.0,0.0,4537387.0,-2255338.0,-495250.0,0.0,184551.0,921699.0,8105197.0,56000.0,78375.0,1610705.0,10956186.0,12692813.0,647408.0,4593112.0,282239.0,90925645.0,0.0,120097403.0,90156572.0,645801.0,0.0,95486711.0,7799113.0,1351388.0,0.0,0.0,104637212.0,79883.0,11516672.0,-3947206.0,6579342.0,-418355.0,14228691.0,9588512.0,5796302.0,0.0,5796302.0,0.0,2371485.0,688529.0,3060014.0,2736288.0,-228048.0,0.0,0.0,2508240.0,590160.0,0.0,1918080.0,0.0,1836028.0
302,MAC,60020.0,332736.0,-28520.0,-13912.0,-2159.0,0.0,-3854.0,344311.0,0.0,355404.0,-27726.0,176323.0,-453634.0,0.0,-54814.0,-7560.0,-514438.0,0.0,6196.0,102711.0,0.0,208673.0,0.0,46590.0,357974.0,1492655.0,6785776.0,0.0,137230.0,253173.0,32197.0,9026808.0,59392.0,758677.0,124956.0,1189678.0,4606681.0,42017.0,99622.0,238200.0,5838376.0,1412.0,-1614357.0,-4466.0,4567643.0,-4466.0,2950232.0,2813002.0,1029797.0,368304.0,661493.0,0.0,24160.0,0.0,719900.0,309897.0,-244529.0,309897.0,-182962.0,65368.0,-3604.0,238200.0,68972.0,0.0,58914.0
303,M,1108000.0,666000.0,-127000.0,-61000.0,167000.0,-87000.0,-91000.0,1735000.0,-657000.0,0.0,2000.0,-456000.0,-463000.0,0.0,-1133000.0,7000.0,-1544000.0,0.0,-265000.0,1162000.0,0.0,400000.0,5263000.0,338000.0,7445000.0,0.0,6637000.0,3908000.0,1148000.0,56000.0,0.0,19194000.0,2638000.0,36000.0,1612000.0,5232000.0,4683000.0,2818000.0,0.0,0.0,12758000.0,3000.0,8050000.0,-2269000.0,652000.0,-951000.0,6436000.0,1380000.0,25739000.0,15215000.0,10524000.0,0.0,9000000.0,-8000.0,24207000.0,1532000.0,-112000.0,1532000.0,-261000.0,1420000.0,322000.0,0.0,1098000.0,0.0,1108000.0
304,MRO,1096000.0,2724000.0,-609000.0,-133000.0,179000.0,-1000.0,-22000.0,3234000.0,-2753000.0,57000.0,-13000.0,-1470000.0,-169000.0,0.0,0.0,23000.0,-859000.0,-2000.0,899000.0,1462000.0,0.0,1079000.0,96000.0,284000.0,2921000.0,745000.0,16804000.0,97000.0,0.0,754000.0,393000.0,21321000.0,1320000.0,0.0,358000.0,1832000.0,5499000.0,1862000.0,0.0,0.0,9193000.0,937000.0,7706000.0,-3753000.0,7238000.0,63000.0,12128000.0,12031000.0,5844000.0,1209000.0,4635000.0,0.0,408000.0,313000.0,4735000.0,1109000.0,318000.0,1109000.0,-280000.0,1427000.0,331000.0,0.0,1096000.0,0.0,1096000.0
305,MPC,2780000.0,2490000.0,1096000.0,1589000.0,-2798000.0,931000.0,0.0,6158000.0,-3578000.0,-393000.0,69000.0,-7670000.0,-954000.0,0.0,5444000.0,-1005000.0,222000.0,0.0,-1290000.0,1687000.0,0.0,5853000.0,9837000.0,646000.0,18023000.0,5898000.0,45058000.0,20184000.0,0.0,3777000.0,29000.0,92940000.0,9366000.0,544000.0,2154000.0,13216000.0,26980000.0,7691000.0,0.0,9878000.0,47887000.0,10000.0,14755000.0,-13319000.0,33729000.0,-144000.0,35175000.0,14991000.0,96706000.0,86066000.0,10640000.0,0.0,2424000.0,557000.0,91537000.0,5169000.0,-601000.0,5169000.0,-946000.0,4568000.0,962000.0,9878000.0,3606000.0,0.0,2779000.0
306,MKTX,172852.0,20280.0,16930.0,-5117.0,14524.0,0.0,-1240.0,223917.0,-35888.0,-2742.0,39.0,-50296.0,-62432.0,0.0,0.0,0.0,-92673.0,-1640.0,79308.0,246322.0,0.0,57535.0,0.0,5200.0,419464.0,146966.0,63010.0,0.0,62675.0,3424.0,3424.0,695539.0,16845.0,0.0,28953.0,84851.0,0.0,2810.0,0.0,0.0,87661.0,122.0,463252.0,-197356.0,341860.0,-12394.0,607878.0,545203.0,435565.0,132983.0,302582.0,0.0,66918.0,0.0,222981.0,212584.0,5502.0,212584.0,0.0,218086.0,45234.0,0.0,172852.0,0.0,172852.0
307,MAR,1907000.0,367000.0,159000.0,0.0,0.0,0.0,-76000.0,2357000.0,-556000.0,0.0,-10000.0,-52000.0,-543000.0,0.0,1120000.0,0.0,-2374000.0,0.0,-69000.0,316000.0,0.0,2133000.0,0.0,8000.0,2706000.0,732000.0,1956000.0,9039000.0,8380000.0,883000.0,171000.0,23696000.0,767000.0,833000.0,2568000.0,6437000.0,8514000.0,6520000.0,324000.0,0.0,21471000.0,5000.0,8982000.0,-12576000.0,5814000.0,-391000.0,2225000.0,-15194000.0,5215000.0,1306000.0,3909000.0,0.0,1587000.0,-425000.0,2694000.0,2521000.0,-176000.0,2521000.0,-340000.0,2345000.0,438000.0,0.0,1907000.0,0.0,1907000.0
308,MMC,1650000.0,494000.0,586000.0,-78000.0,23000.0,0.0,-207000.0,2428000.0,-314000.0,4000.0,-8000.0,-1089000.0,-807000.0,0.0,328000.0,-182000.0,-1310000.0,-168000.0,-139000.0,1066000.0,0.0,4429000.0,0.0,439000.0,5934000.0,661000.0,701000.0,9599000.0,1872000.0,2811000.0,680000.0,21578000.0,2234000.0,314000.0,598000.0,4924000.0,5510000.0,3560000.0,0.0,73000.0,13994000.0,561000.0,14347000.0,-8214000.0,817000.0,-4647000.0,7511000.0,-3960000.0,14950000.0,8390000.0,6560000.0,0.0,0.0,3584000.0,11974000.0,2976000.0,-732000.0,2976000.0,-290000.0,2244000.0,574000.0,73000.0,1670000.0,0.0,1650000.0
