,index,Net Income,Depreciation,Adjustments To Net Income,Changes In Accounts Receivables,Changes In Liabilities,Changes In Inventories,Changes In Other Operating Activities,Total Cash Flow From Operating Activities,Capital Expenditure,Investments,Other Cash flows from Investing Activities,Total Cash Flows From Investing Activities,Dividends Paid,Sale Purchase of Stock,Net Borrowings,Other Cash Flows from Financing Activities,Total Cash Flows From Financing Activities,Effect Of Exchange Rate Changes,Change In Cash and Cash Equivalents,Cash And Cash Equivalents,Short Term Investments,Net Receivables,Inventory,Other Current Assets,Total Current Assets,Long Term Investments,"Property, plant and equipment",Goodwill,Intangible Assets,Other Assets,Deferred Long Term Asset Charges,Total Assets,Accounts Payable,Short/Current Long Term Debt,Other Current Liabilities,Total Current Liabilities,Long Term Debt,Other Liabilities,Deferred Long Term Liability Charges,Minority Interest,Total Liabilities,Common Stock,Retained Earnings,Treasury Stock,Capital Surplus,Other Stockholder Equity,Total stockholders' equity,Net Tangible Assets,Total Revenue,Cost of Revenue,Gross Profit,Research Development,Selling General and Administrative,Others,Total Operating Expenses,Operating Income or Loss,Total Other Income/Expenses Net,Earnings Before Interest and Taxes,Interest Expense,Income Before Tax,Income Tax Expense,Minority Interest,Net Income From Continuing Ops,Discontinued Operations,Net Income Applicable To Common Shares
283,KSS,673000.0,934000.0,203000.0,0.0,-260000.0,-215000.0,96000.0,1484000.0,-690000.0,0.0,9000.0,-681000.0,-349000.0,0.0,-113000.0,-160000.0,-1503000.0,0.0,-700000.0,707000.0,0.0,26000.0,4038000.0,305000.0,5076000.0,0.0,8308000.0,0.0,0.0,222000.0,27000.0,13606000.0,1251000.0,0.0,605000.0,2714000.0,2792000.0,820000.0,0.0,0.0,8115000.0,4000.0,12329000.0,-9786000.0,2944000.0,-17000.0,5491000.0,5491000.0,19204000.0,12265000.0,6939000.0,0.0,4452000.0,32000.0,17651000.0,1553000.0,-496000.0,1553000.0,-327000.0,1057000.0,384000.0,0.0,673000.0,0.0,673000.0
284,KHC,634000.0,740000.0,295000.0,-915000.0,-119000.0,25000.0,376000.0,1272000.0,-648000.0,0.0,1807000.0,-8309000.0,-2202000.0,0.0,2520000.0,-271000.0,10047000.0,-408000.0,2602000.0,4837000.0,0.0,1454000.0,2618000.0,871000.0,9780000.0,0.0,6524000.0,43051000.0,62120000.0,1498000.0,0.0,122973000.0,2844000.0,79000.0,2420000.0,6932000.0,25151000.0,24654000.0,0.0,231000.0,56737000.0,12000.0,0.0,-702000.0,58375000.0,-671000.0,57685000.0,-47486000.0,18338000.0,11771000.0,6567000.0,105000.0,2152000.0,0.0,14028000.0,4310000.0,-3297000.0,4310000.0,-1321000.0,1013000.0,366000.0,231000.0,647000.0,0.0,-266000.0
285,KR,2039000.0,2140000.0,672000.0,-59000.0,440000.0,-184000.0,228000.0,4917000.0,-3349000.0,-157000.0,-98000.0,-3570000.0,-385000.0,0.0,-349000.0,-21000.0,-1338000.0,0.0,9000.0,277000.0,0.0,1734000.0,6168000.0,923000.0,9892000.0,129000.0,19619000.0,2724000.0,1053000.0,480000.0,0.0,33897000.0,5728000.0,2318000.0,3193000.0,12971000.0,9105000.0,4392000.0,0.0,-22000.0,27099000.0,1918000.0,14011000.0,-12089000.0,2980000.0,-680000.0,6820000.0,3043000.0,109830000.0,85496000.0,24334000.0,0.0,18623000.0,0.0,106208000.0,3622000.0,-528000.0,3622000.0,-482000.0,3094000.0,1045000.0,-22000.0,2049000.0,0.0,2021000.0
286,LB,1253000.0,457000.0,-10000.0,-10000.0,137000.0,-92000.0,161000.0,2027000.0,-727000.0,84000.0,4000.0,-443000.0,-583800.0,0.0,995000.0,-2000.0,-716000.0,-1000.0,867000.0,2548000.0,22000.0,261000.0,1122000.0,203000.0,4156000.0,97000.0,2330000.0,1318000.0,411000.0,181000.0,30000.0,8493000.0,668000.0,6000.0,704000.0,1875000.0,5715000.0,1161000.0,0.0,1000.0,8751000.0,156000.0,315000.0,-1275000.0,545000.0,40000.0,-259000.0,-1988000.0,12154000.0,6342000.0,5812000.0,0.0,3620000.0,0.0,9962000.0,2192000.0,-258000.0,2192000.0,-334000.0,1934000.0,681000.0,1000.0,1253000.0,0.0,1253000.0
287,LHX,334000.0,160000.0,339000.0,-17000.0,20000.0,20000.0,0.0,854000.0,-148000.0,-19000.0,-11000.0,-3284000.0,-198000.0,0.0,2729000.0,-55000.0,2373000.0,-23000.0,-80000.0,481000.0,0.0,1255000.0,1015000.0,432000.0,3183000.0,0.0,1165000.0,6348000.0,1775000.0,656000.0,502000.0,13127000.0,581000.0,130000.0,518000.0,2274000.0,5053000.0,2398000.0,0.0,5000.0,9725000.0,124000.0,1258000.0,2015000.0,0.0,2015000.0,3397000.0,-4726000.0,3885000.0,2370000.0,1515000.0,0.0,748000.0,0.0,3118000.0,767000.0,-371000.0,767000.0,-130000.0,396000.0,109000.0,5000.0,287000.0,47000.0,333000.0
288,LH,437600.0,391700.0,115500.0,-88700.0,36100.0,-200.0,24300.0,982400.0,-255800.0,-3700.0,18300.0,-3994900.0,0.0,0.0,3109400.0,-23700.0,3184600.0,-35700.0,136400.0,716400.0,0.0,1374500.0,191000.0,164900.0,2621200.0,58200.0,1747400.0,6202100.0,3323500.0,152300.0,2300.0,14104700.0,497400.0,418500.0,329900.0,1700500.0,5884800.0,1503900.0,0.0,14900.0,9144700.0,12000.0,4223700.0,-1265100.0,1974500.0,-287000.0,4945100.0,-4580500.0,8505700.0,5602400.0,2903300.0,0.0,1468600.0,6100.0,7241600.0,1264100.0,-538100.0,1264100.0,-274900.0,726000.0,287300.0,14900.0,438700.0,0.0,437600.0
289,LRCX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,LW,268300.0,96400.0,3300.0,3500.0,1300.0,-43800.0,24700.0,353700.0,-114700.0,0.0,-2200.0,-171200.0,-27400.0,0.0,-15700.0,-162000.0,-177700.0,-1200.0,3600.0,30600.0,0.0,171400.0,488200.0,3400.0,751700.0,0.0,1001300.0,134900.0,41700.0,126300.0,0.0,2055900.0,235900.0,39200.0,0.0,389200.0,86500.0,181100.0,0.0,41600.0,656800.0,1362600.0,0.0,-5100.0,0.0,-5100.0,1357500.0,1180900.0,2925000.0,2337700.0,587300.0,6700.0,210500.0,0.0,2548200.0,376800.0,41200.0,376800.0,-6100.0,418000.0,140400.0,41600.0,277600.0,0.0,266600.0
291,LEG,325100.0,104300.0,91600.0,-16400.0,-54300.0,-49100.0,-51000.0,359100.0,-103200.0,0.0,-6700.0,-69600.0,-171600.0,0.0,-3300.0,8900.0,-349200.0,-19900.0,-79600.0,253200.0,0.0,520200.0,504600.0,600.0,1311200.0,7100.0,540800.0,806100.0,187500.0,111000.0,33300.0,2963700.0,307200.0,3400.0,103200.0,701200.0,941500.0,223300.0,900.0,12100.0,1866000.0,2000.0,2209200.0,-1655100.0,529500.0,-91100.0,1085600.0,92000.0,3917200.0,2994000.0,923200.0,0.0,416900.0,0.0,3431700.0,485500.0,-35700.0,485500.0,-41100.0,449800.0,121800.0,12100.0,328000.0,1200.0,325100.0
292,LEN,802894.0,43666.0,27486.0,-86432.0,225790.0,-1126907.0,-326017.0,-419646.0,-91355.0,-176076.0,2030.0,-98393.0,-33192.0,0.0,585417.0,-143772.0,394670.0,0.0,-123369.0,1051668.0,0.0,427792.0,8862086.0,534046.0,12095990.0,1242921.0,115557.0,0.0,0.0,759602.0,338163.0,14419509.0,538852.0,978.0,130853.0,1593983.0,5796858.0,917918.0,0.0,301128.0,8469437.0,21364.0,3429736.0,-107716.0,2305560.0,39.0,5648944.0,5610090.0,9474008.0,7340698.0,2133310.0,0.0,1047294.0,-33036.0,8354956.0,1119052.0,90564.0,1119052.0,-12454.0,1209616.0,390416.0,301128.0,819200.0,0.0,794162.0
293,LLY,2408400.0,1427700.0,267700.0,-304500.0,207900.0,-736300.0,-288500.0,2964600.0,-1066200.0,1161500.0,5272000.0,26800.0,-2127300.0,0.0,-181600.0,-52600.0,-3111000.0,-85600.0,-205200.0,3666400.0,785400.0,4058500.0,3445800.0,13100.0,12573600.0,3716700.0,8053500.0,4039900.0,5034800.0,2150400.0,0.0,35568900.0,1338200.0,6100.0,3287500.0,8229600.0,7972800.0,4776200.0,0.0,19000.0,20978600.0,691300.0,16011800.0,-7683900.0,5552100.0,-7593900.0,14571300.0,5496600.0,19958700.0,5037200.0,14921500.0,4796400.0,6533000.0,0.0,16366600.0,3592100.0,-802100.0,3592100.0,-161200.0,2790000.0,381600.0,19000.0,2408400.0,0.0,2408400.0
294,LNC,1154000.0,4000.0,209000.0,97000.0,0.0,0.0,718000.0,2243000.0,0.0,-3817000.0,500000.0,-4223000.0,-204000.0,0.0,95000.0,2169000.0,1207000.0,0.0,-773000.0,3146000.0,0.0,376000.0,0.0,8498000.0,13874000.0,86979000.0,0.0,2273000.0,9576000.0,139206000.0,0.0,251908000.0,638000.0,0.0,2146000.0,2784000.0,6127000.0,229380000.0,256000.0,0.0,238291000.0,6298000.0,6474000.0,845000.0,0.0,845000.0,13617000.0,11278000.0,13572000.0,9397000.0,4175000.0,0.0,2162000.0,307000.0,11870000.0,1702000.0,-272000.0,1702000.0,-272000.0,1430000.0,276000.0,0.0,1154000.0,0.0,1154000.0
295,LIN,1547000.0,1106000.0,215000.0,1000.0,-40000.0,-23000.0,-111000.0,2695000.0,-1541000.0,214000.0,-23000.0,-1303000.0,-819000.0,0.0,168000.0,-22000.0,-1310000.0,-61000.0,21000.0,147000.0,0.0,1601000.0,531000.0,279000.0,2626000.0,683000.0,10998000.0,2986000.0,568000.0,458000.0,118000.0,18319000.0,791000.0,6000.0,355000.0,1893000.0,8975000.0,2545000.0,50000.0,517000.0,13413000.0,4000.0,12229000.0,-11849000.0,4005000.0,-4596000.0,4389000.0,835000.0,10776000.0,5960000.0,4816000.0,93000.0,1152000.0,3000.0,8314000.0,2462000.0,-259000.0,2462000.0,-161000.0,2203000.0,612000.0,517000.0,1591000.0,108000.0,1547000.0
296,LKQ,423223.0,128192.0,51072.0,14704.0,-4222.0,-83188.0,-2973.0,544282.0,-170490.0,-9682.0,10696.0,-329993.0,0.0,0.0,-216236.0,-22888.0,-238537.0,-2960.0,-27208.0,87397.0,0.0,590160.0,1556552.0,0.0,2340712.0,2755.0,696567.0,2319246.0,215117.0,73440.0,3354.0,5647837.0,415588.0,57381.0,31596.0,751970.0,1528668.0,252517.0,0.0,0.0,2533155.0,3055.0,2126384.0,-105470.0,1090713.0,-105470.0,3114682.0,580319.0,7192633.0,4359104.0,2833529.0,0.0,1987271.0,0.0,6468495.0,724138.0,-81212.0,724138.0,-57860.0,642926.0,219703.0,8484.0,423223.0,7852.0,423223.0
297,LMT,3605000.0,784000.0,377000.0,-256000.0,-192000.0,-398000.0,1068000.0,5101000.0,-939000.0,0.0,208000.0,-9734000.0,-1932000.0,0.0,9101000.0,5000.0,4277000.0,0.0,-356000.0,1090000.0,0.0,7254000.0,4819000.0,1410000.0,14573000.0,1300000.0,5389000.0,10695000.0,4495000.0,12852000.0,6068000.0,49304000.0,1745000.0,956000.0,9510000.0,13918000.0,14305000.0,17984000.0,0.0,0.0,46207000.0,303000.0,14238000.0,-11444000.0,0.0,-11444000.0,3097000.0,-12093000.0,40536000.0,35962000.0,4574000.0,0.0,123000.0,-28000.0,35934000.0,4602000.0,-303000.0,4602000.0,-443000.0,4299000.0,1173000.0,95000.0,3126000.0,479000.0,3605000.0
298,L,260000.0,958000.0,1059000.0,120000.0,0.0,0.0,476000.0,3547000.0,-1555000.0,-84000.0,-172000.0,-1935000.0,-90000.0,0.0,-101000.0,-76000.0,-1525000.0,-11000.0,76000.0,440000.0,4810000.0,3180000.0,0.0,4861000.0,13966000.0,44149000.0,15477000.0,351000.0,672000.0,1391000.0,19000.0,76006000.0,22663000.0,1040000.0,3700000.0,27941000.0,9520000.0,15735000.0,0.0,5249000.0,53196000.0,3000.0,14731000.0,-357000.0,3184000.0,-357000.0,17561000.0,17136000.0,13415000.0,8152000.0,5263000.0,0.0,4164000.0,3661000.0,11813000.0,1602000.0,-1358000.0,1602000.0,-520000.0,244000.0,-43000.0,5249000.0,287000.0,0.0,260000.0
299,LOW,2546000.0,1587000.0,673000.0,0.0,524000.0,-582000.0,36000.0,4784000.0,-1197000.0,-175000.0,-28000.0,-1343000.0,-957000.0,0.0,1209000.0,55000.0,-3493000.0,-9000.0,-61000.0,405000.0,307000.0,0.0,9458000.0,391000.0,10561000.0,20000.0,19577000.0,154000.0,0.0,954000.0,241000.0,31266000.0,5633000.0,1061000.0,2162000.0,10492000.0,11545000.0,1575000.0,20000.0,0.0,23612000.0,455000.0,7593000.0,-394000.0,0.0,-394000.0,7654000.0,7500000.0,59074000.0,38504000.0,20570000.0,0.0,13541000.0,0.0,53539000.0,5535000.0,-1116000.0,5535000.0,-557000.0,4419000.0,1873000.0,0.0,2546000.0,0.0,2534000.0
300,LYB,4476000.0,1004000.0,577000.0,780000.0,-786000.0,-240000.0,0.0,5842000.0,-1440000.0,416000.0,25000.0,-1046000.0,-1410000.0,0.0,1045000.0,171000.0,-4850000.0,-48000.0,-102000.0,924000.0,1064000.0,3234000.0,4051000.0,465000.0,9789000.0,2056000.0,8991000.0,536000.0,640000.0,745000.0,205000.0,22757000.0,2182000.0,4000.0,773000.0,4349000.0,7677000.0,4157000.0,23000.0,24000.0,16183000.0,31000.0,9841000.0,-13524000.0,10202000.0,-1438000.0,6550000.0,5374000.0,32735000.0,25683000.0,7052000.0,102000.0,828000.0,0.0,26613000.0,6122000.0,87000.0,6122000.0,-310000.0,6209000.0,1730000.0,24000.0,4479000.0,-5000.0,4468000.0
301,MTB,1079667.0,175349.0,507866.0,0.0,0.0,0.0,34191.0,1742408.0,-81936.0,11596411.0,10876.0,7714282.0,-456287.0,0.0,-9579879.0,574159.0,-9462007.0,0.0,-5317.0,703454.0,7594350.0,0.0,195085.0,1387082.0,10186305.0,15656439.0,666682.0,4593112.0,342992.0,91342354.0,0.0,122787884.0,91957841.0,300000.0,0.0,94637818.0,10353858.0,1622919.0,0.0,0.0,106614595.0,79782.0,8430502.0,-249263.0,6680768.0,-249263.0,14941789.0,10208409.0,4518624.0,0.0,4518624.0,0.0,2031262.0,637157.0,2668419.0,1850205.0,-175513.0,0.0,0.0,1674692.0,595025.0,0.0,1079667.0,0.0,987689.0
302,MAC,487562.0,454810.0,-392875.0,1908.0,-4014.0,0.0,7565.0,554956.0,0.0,-320546.0,-62957.0,-101024.0,-449409.0,0.0,796458.0,-63046.0,-452329.0,0.0,1603.0,86510.0,0.0,213930.0,0.0,41389.0,341829.0,1532552.0,8796912.0,0.0,286843.0,277448.0,38847.0,11235584.0,73642.0,0.0,362160.0,714648.0,5260750.0,188947.0,131190.0,355825.0,6164345.0,1544.0,-212760.0,0.0,4926630.0,0.0,4715414.0,4428571.0,1321512.0,472155.0,849357.0,0.0,29870.0,0.0,966497.0,355015.0,164674.0,355015.0,-211943.0,519689.0,-3223.0,355825.0,522912.0,0.0,486069.0
303,M,1072000.0,1061000.0,125000.0,-45000.0,-79000.0,-60000.0,-21000.0,1984000.0,-777000.0,0.0,29000.0,-1092000.0,-456000.0,0.0,264000.0,1000.0,-2029000.0,0.0,-1137000.0,1109000.0,0.0,558000.0,5506000.0,50000.0,7652000.0,0.0,7616000.0,3897000.0,514000.0,897000.0,0.0,20576000.0,2340000.0,801000.0,1649000.0,5728000.0,6966000.0,3600000.0,0.0,3000.0,16323000.0,3000.0,6334000.0,-2708000.0,621000.0,-1043000.0,4250000.0,-161000.0,27079000.0,16496000.0,10583000.0,0.0,8468000.0,17000.0,24981000.0,2098000.0,-420000.0,2098000.0,-363000.0,1678000.0,608000.0,3000.0,1070000.0,0.0,1072000.0
304,MRO,-2204000.0,3757000.0,204000.0,790000.0,-906000.0,25000.0,33000.0,1666000.0,-3485000.0,77000.0,-19000.0,-3202000.0,-460000.0,0.0,927000.0,-5000.0,451000.0,-3000.0,-1088000.0,1221000.0,0.0,912000.0,313000.0,144000.0,2590000.0,1115000.0,27061000.0,115000.0,0.0,1430000.0,1222000.0,32311000.0,1313000.0,1000.0,282000.0,1729000.0,7276000.0,4753000.0,0.0,0.0,13758000.0,770000.0,14974000.0,-3689000.0,6498000.0,-135000.0,18553000.0,18438000.0,4557000.0,1348000.0,3209000.0,0.0,533000.0,626000.0,6580000.0,-2023000.0,-416000.0,-2023000.0,-320000.0,-2439000.0,-738000.0,0.0,-1701000.0,-503000.0,-2204000.0
305,MPC,2852000.0,1502000.0,731000.0,1292000.0,-2400000.0,80000.0,0.0,4073000.0,-1998000.0,-327000.0,81000.0,-3441000.0,-613000.0,0.0,767000.0,-221000.0,-999000.0,0.0,-367000.0,1127000.0,0.0,2927000.0,5225000.0,192000.0,9471000.0,3622000.0,25164000.0,4019000.0,0.0,839000.0,17000.0,43115000.0,4743000.0,29000.0,610000.0,6345000.0,11896000.0,5199000.0,0.0,6438000.0,23440000.0,7000.0,9752000.0,-7593000.0,11071000.0,-318000.0,13237000.0,9218000.0,64471000.0,56261000.0,8210000.0,0.0,1546000.0,391000.0,59700000.0,4771000.0,-397000.0,4771000.0,-288000.0,4374000.0,1506000.0,6438000.0,2868000.0,0.0,2848000.0
306,MKTX,96037.0,18542.0,16454.0,-6748.0,-162.0,0.0,1324.0,124506.0,-4795.0,-21927.0,-642.0,-37953.0,-29534.0,0.0,0.0,0.0,-55364.0,-385.0,30804.0,199728.0,37694.0,40459.0,0.0,354.0,287761.0,47012.0,30897.0,0.0,64142.0,9229.0,9229.0,439041.0,12257.0,0.0,4463.0,46016.0,0.0,2312.0,0.0,0.0,48328.0,121.0,168011.0,-98634.0,321215.0,-5229.0,390713.0,326571.0,303098.0,99772.0,203326.0,0.0,36884.0,0.0,155198.0,147900.0,0.0,147900.0,0.0,147900.0,51863.0,0.0,96037.0,0.0,96037.0
307,MAR,859000.0,197000.0,500000.0,0.0,0.0,0.0,-41000.0,1515000.0,-305000.0,121000.0,110000.0,367000.0,-253000.0,0.0,325000.0,-24000.0,-1890000.0,0.0,-8000.0,96000.0,0.0,1103000.0,0.0,108000.0,1384000.0,165000.0,1029000.0,943000.0,1451000.0,1110000.0,672000.0,6082000.0,593000.0,300000.0,955000.0,3233000.0,3807000.0,2632000.0,0.0,0.0,9672000.0,5000.0,4878000.0,-11294000.0,2821000.0,-196000.0,-3590000.0,-5984000.0,2856000.0,733000.0,2123000.0,0.0,634000.0,-509000.0,1506000.0,1350000.0,-95000.0,1350000.0,-167000.0,1255000.0,396000.0,0.0,859000.0,0.0,859000.0
308,MMC,1599000.0,423000.0,263000.0,-52000.0,-125000.0,0.0,-205000.0,1888000.0,-325000.0,-65000.0,4000.0,-1265000.0,-632000.0,0.0,1030000.0,-79000.0,-906000.0,-301000.0,-584000.0,1374000.0,0.0,3471000.0,0.0,199000.0,5044000.0,565000.0,773000.0,7889000.0,1534000.0,2411000.0,1138000.0,18216000.0,1886000.0,12000.0,154000.0,3708000.0,4402000.0,3504000.0,0.0,89000.0,11614000.0,561000.0,11302000.0,-6211000.0,861000.0,-4220000.0,6513000.0,-2910000.0,12893000.0,7334000.0,5559000.0,0.0,0.0,3140000.0,10474000.0,2419000.0,-112000.0,2419000.0,-163000.0,2307000.0,671000.0,89000.0,1636000.0,2000.0,1599000.0
309,MLM,288792.0,263587.0,107081.0,12309.0,-40053.0,-21525.0,-25227.0,580600.0,-343466.0,0.0,27042.0,88546.0,-107462.0,0.0,-11268.0,-325.0,-609388.0,0.0,59758.0,168409.0,0.0,410921.0,469141.0,33164.0,1081635.0,0.0,3156000.0,2068235.0,510552.0,141189.0,0.0,6957611.0,164718.0,18713.0,71104.0,366658.0,1550061.0,980715.0,0.0,2893.0,2897434.0,643.0,874436.0,-105622.0,3287827.0,-105622.0,4057284.0,1478497.0,3268116.0,2541196.0,726920.0,0.0,210754.0,1560.0,2753510.0,514606.0,-100805.0,514606.0,-76287.0,413801.0,124863.0,2893.0,288938.0,0.0,287540.0
310,MAS,355000.0,127000.0,313000.0,-104000.0,82000.0,17000.0,51000.0,810000.0,-158000.0,36000.0,-44000.0,-189000.0,-126000.0,0.0,197000.0,-102000.0,-521000.0,-15000.0,85000.0,1468000.0,248000.0,852000.0,687000.0,1000.0,3328000.0,48000.0,1027000.0,839000.0,160000.0,262000.0,184000.0,5664000.0,749000.0,1004000.0,82000.0,2403000.0,2403000.0,800000.0,0.0,193000.0,5606000.0,330000.0,-300000.0,-165000.0,0.0,-165000.0,-135000.0,-1134000.0,7142000.0,4889000.0,2253000.0,0.0,1339000.0,0.0,6228000.0,914000.0,-225000.0,914000.0,-225000.0,689000.0,293000.0,193000.0,396000.0,-2000.0,350000.0
311,MA,3808000.0,366000.0,-17000.0,-133000.0,49000.0,0.0,-736000.0,4101000.0,-177000.0,212000.0,-1000.0,-715000.0,-727000.0,0.0,1735000.0,25000.0,-2516000.0,-260000.0,610000.0,5747000.0,991000.0,2124000.0,0.0,2122000.0,10984000.0,166000.0,675000.0,1891000.0,803000.0,1731000.0,317000.0,16250000.0,472000.0,0.0,3177000.0,6269000.0,3268000.0,651000.0,810000.0,34000.0,10188000.0,0.0,16222000.0,-14198000.0,4004000.0,-676000.0,6028000.0,3334000.0,9667000.0,0.0,9667000.0,0.0,4083000.0,0.0,4449000.0,5218000.0,-260000.0,5218000.0,-61000.0,4958000.0,1150000.0,34000.0,3808000.0,0.0,3808000.0
312,MKC,401600.0,87800.0,46900.0,15600.0,40400.0,-18000.0,-2400.0,590000.0,-128400.0,0.0,1400.0,-338900.0,-204900.0,0.0,118000.0,-29500.0,-199600.0,-16200.0,35300.0,112600.0,0.0,455200.0,710800.0,53900.0,1357400.0,263200.0,618400.0,1759300.0,372100.0,102200.0,0.0,4472600.0,411900.0,204100.0,700.0,1238600.0,1051400.0,495700.0,0.0,16700.0,2785700.0,1039600.0,1036700.0,-406100.0,0.0,-406100.0,1670200.0,-461200.0,4296300.0,2555000.0,1741300.0,60800.0,1063000.0,0.0,3678800.0,617500.0,-84600.0,617500.0,-53300.0,532900.0,131300.0,16700.0,401600.0,0.0,401600.0
313,MXIM,206038.0,241177.0,185493.0,16984.0,392.0,2163.0,-20891.0,693706.0,-75816.0,-25342.0,500.0,-36073.0,-317909.0,0.0,-437.0,-15244.0,-429140.0,0.0,228493.0,1550965.0,75154.0,278844.0,288474.0,125966.0,2319403.0,0.0,1090739.0,511647.0,261652.0,32630.0,0.0,4216071.0,88322.0,1024.0,65719.0,383177.0,987687.0,555187.0,0.0,0.0,1926051.0,283.0,2279112.0,-17234.0,27859.0,-17234.0,2290020.0,1516721.0,2306864.0,983503.0,1323361.0,521772.0,308065.0,-2021.0,1827396.0,479468.0,-233298.0,479468.0,-32500.0,246170.0,40132.0,0.0,206038.0,0.0,206038.0
314,MCD,4529300.0,1555700.0,286200.0,-180600.0,-15000.0,44900.0,383000.0,6539100.0,-1813900.0,0.0,-19700.0,-1420000.0,-3230300.0,0.0,9755200.0,-7600.0,735300.0,-246800.0,5607600.0,7685500.0,0.0,1298700.0,100100.0,59500.0,9643000.0,798000.0,23117600.0,2516300.0,0.0,1863800.0,532800.0,37938700.0,874700.0,0.0,182800.0,2950400.0,24125500.0,3774900.0,0.0,0.0,30850800.0,16600.0,44594500.0,-44056600.0,6533400.0,-2879800.0,7087900.0,4571600.0,25413000.0,15623800.0,9789200.0,0.0,2434300.0,-2800.0,18058100.0,7354900.0,-799200.0,7354900.0,-638300.0,6555700.0,2026400.0,0.0,4529300.0,0.0,4529300.0
315,MCK,2258000.0,885000.0,633000.0,-1957000.0,3182000.0,-1251000.0,0.0,3672000.0,-488000.0,0.0,-1050000.0,-1557000.0,-244000.0,0.0,-1725000.0,5000.0,-3453000.0,45000.0,-1293000.0,4048000.0,0.0,17980000.0,15335000.0,39000.0,38435000.0,0.0,2278000.0,9786000.0,3534000.0,2490000.0,0.0,56523000.0,28585000.0,1610000.0,1091000.0,35069000.0,6505000.0,4535000.0,0.0,1490000.0,46109000.0,3000.0,8360000.0,-5284000.0,5845000.0,-1563000.0,8924000.0,-4396000.0,190884000.0,179442000.0,11442000.0,392000.0,7379000.0,0.0,187213000.0,3671000.0,-421000.0,3671000.0,-353000.0,3250000.0,908000.0,1490000.0,2342000.0,-32000.0,2258000.0
316,MDT,3538000.0,2820000.0,263000.0,-435000.0,-379000.0,-186000.0,-403000.0,5218000.0,-1046000.0,4518000.0,-14000.0,2245000.0,-2139000.0,0.0,-5125000.0,60000.0,-9543000.0,113000.0,-1967000.0,2876000.0,9679000.0,5562000.0,3473000.0,833000.0,23600000.0,739000.0,4841000.0,41500000.0,26899000.0,2065000.0,1383000.0,99644000.0,1709000.0,500000.0,745000.0,7165000.0,30135000.0,10255000.0,0.0,0.0,47581000.0,0.0,21704000.0,-1868000.0,32227000.0,-1868000.0,52063000.0,-16336000.0,28833000.0,8907000.0,19926000.0,2224000.0,9469000.0,583000.0,23114000.0,5719000.0,-1383000.0,5719000.0,-1386000.0,4336000.0,798000.0,122000.0,3538000.0,0.0,3538000.0
317,MRK,4442000.0,6201000.0,2163000.0,-480000.0,-37000.0,805000.0,-290000.0,12538000.0,-1283000.0,3732000.0,221000.0,-4758000.0,-5117000.0,0.0,3492000.0,-61000.0,-5387000.0,-1310000.0,1083000.0,8524000.0,4903000.0,6518000.0,4700000.0,5106000.0,29751000.0,13783000.0,12507000.0,17723000.0,22602000.0,5311000.0,608000.0,101677000.0,2533000.0,2301000.0,3769000.0,19201000.0,23852000.0,13857000.0,0.0,91000.0,56910000.0,1788000.0,45348000.0,-42682000.0,40222000.0,-4148000.0,44676000.0,4351000.0,39498000.0,14423000.0,25075000.0,6613000.0,9799000.0,0.0,30835000.0,8663000.0,-3262000.0,8663000.0,-672000.0,5401000.0,942000.0,91000.0,4459000.0,0.0,4442000.0
318,MET,5373000.0,481000.0,-3640000.0,-831000.0,0.0,0.0,11742000.0,14052000.0,0.0,-3261000.0,-1580000.0,-10398000.0,-1769000.0,0.0,2398000.0,85000.0,-1218000.0,-492000.0,1944000.0,12752000.0,9299000.0,23583000.0,0.0,9363000.0,64835000.0,381480000.0,900000.0,9477000.0,25549000.0,395692000.0,0.0,877933000.0,13891000.0,2347000.0,6481000.0,59690000.0,75047000.0,674691000.0,956000.0,547000.0,809437000.0,12000.0,35519000.0,1669000.0,30749000.0,4771000.0,67949000.0,57053000.0,61257000.0,40915000.0,20342000.0,0.0,0.0,13546000.0,54461000.0,6796000.0,-1145000.0,6796000.0,-1082000.0,5651000.0,1590000.0,547000.0,4061000.0,1324000.0,5215000.0
319,MTD,352820.0,39638.0,21515.0,1625.0,1698.0,-18785.0,14007.0,439797.0,-82506.0,0.0,-5415.0,-100751.0,0.0,0.0,147387.0,-1938.0,-319961.0,-5461.0,13624.0,98887.0,0.0,411420.0,214383.0,70642.0,795332.0,0.0,517229.0,446284.0,115252.0,85238.0,33051.0,1959335.0,142075.0,14488.0,149799.0,558212.0,575138.0,245528.0,0.0,0.0,1378878.0,448.0,2692317.0,-2809878.0,697570.0,-266649.0,580457.0,18921.0,2395447.0,1043454.0,1351993.0,119076.0,700810.0,0.0,1894291.0,501156.0,-37732.0,501156.0,-27451.0,463424.0,110604.0,0.0,352820.0,0.0,352820.0
